"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000165810.16","BTNL9","protein_coding",-4.39606171366303,1.78978045199551,-21.3954667567115,1.70412973843629e-73,9.00936875645442e-71,156.725156112845
"ENSG00000261371.5","PECAM1","protein_coding",-2.26611081214821,7.3568310685015,-21.3821070634578,1.98590268049853e-73,1.03148482033052e-70,156.468488037556
"ENSG00000170989.8","S1PR1","protein_coding",-2.77564479000931,4.32240396891076,-21.3505673909589,2.84993848491926e-73,1.45474618594e-70,156.145743774686
"ENSG00000204305.13","AGER","protein_coding",-6.84644228668114,4.88252165483324,-21.342402230029,3.12929354411493e-73,1.57026889266215e-70,156.067773557429
"ENSG00000161649.12","CD300LG","protein_coding",-6.37372840893182,-2.23802626813008,-21.2866016754888,5.92859619952913e-73,2.92536698472099e-70,155.433459797597
"ENSG00000095370.19","SH2D3C","protein_coding",-2.33711827051015,3.93278339049114,-21.2545269235753,8.5593817835392e-73,4.1542468374338e-70,155.067817383171
"ENSG00000254568.1","RP11-664I21.5","antisense",-2.81124928953973,-0.188832771708533,-21.220125978195,1.26905645872661e-72,6.05994927694515e-70,154.715000240739
"ENSG00000154721.14","JAM2","protein_coding",-2.53939779636828,3.19922915279412,-21.1383924403069,3.23423766791521e-72,1.51988635549679e-69,153.762129643377
"ENSG00000102683.7","SGCG","protein_coding",-4.38744310454792,-2.07571032835414,-21.1156822376152,4.19412765423074e-72,1.9401772395493e-69,153.474848154897
"ENSG00000167588.12","GPD1","protein_coding",-4.98254856979787,1.39662582870425,-21.0911512743782,5.55328582638108e-72,2.52939354116674e-69,153.259721062404
"ENSG00000228401.4","HSPC324","antisense",-3.97818463013282,-2.40381899190576,-21.0644436114548,7.53812028151813e-72,3.38141801597918e-69,152.826105044079
"ENSG00000102104.8","RS1","protein_coding",-4.94968573170706,-2.2385932558135,-21.0330800507316,1.07918186001386e-71,4.76869524590602e-69,152.502677021734
"ENSG00000070778.12","PTPN21","protein_coding",-2.52067136546472,4.0141967802787,-20.9956796179188,1.65537401924788e-71,7.20720635497835e-69,152.110714509254
"ENSG00000107742.12","SPOCK2","protein_coding",-3.56253077772918,5.87440276465757,-20.9692096279567,2.24067992634656e-71,9.61414056513279e-69,151.753466642168
"ENSG00000171132.13","PRKCE","protein_coding",-1.96854016812137,3.88933083583484,-20.9111778769775,4.35101304466832e-71,1.84022988857786e-68,151.147855139264
"ENSG00000154133.14","ROBO4","protein_coding",-2.82419952088616,4.17317806682749,-20.9040348170758,4.72129506587842e-71,1.9687135453577e-68,151.057686434182
"ENSG00000101280.7","ANGPT4","protein_coding",-4.73374937878419,-2.09552364157965,-20.8943159965079,5.27619490708642e-71,2.16954203360001e-68,150.95714394271
"ENSG00000197465.13","GYPE","protein_coding",-3.71771868970298,-1.54915785569233,-20.8720481714708,6.80591190800267e-71,2.76021682120996e-68,150.719339245867
"ENSG00000164849.9","GPR146","protein_coding",-2.44475257677689,2.33733906151805,-20.8509114172176,8.66614811973726e-71,3.46716190855326e-68,150.5188499619
"ENSG00000198873.11","GRK5","protein_coding",-2.71051917655595,4.12251282954617,-20.830716882702,1.09163906894003e-70,4.30920883667178e-68,150.220183347479
"ENSG00000249751.3","ECSCR","protein_coding",-2.32451391261059,3.05228458398024,-20.7984957301825,1.57767764910708e-70,6.1458847999295e-68,149.896586215842
"ENSG00000105339.10","DENND3","protein_coding",-2.11283606396838,5.2063779614771,-20.7959700807932,1.62388070651377e-70,6.24371586974633e-68,149.785036248079
"ENSG00000114790.12","ARHGEF26","protein_coding",-3.01344836383378,3.62856606442514,-20.7778148615914,1.99830554744688e-70,7.58485051765543e-68,149.64067425578
"ENSG00000225683.5","PACRG-AS3","antisense",-4.15811798652053,-5.38884454630149,-20.7698414494824,2.35915001114268e-70,8.84113863669496e-68,148.843534943101
"ENSG00000114854.7","TNNC1","protein_coding",-4.6564266198013,2.02477208205368,-20.7548984340436,2.59650992510725e-70,9.60903410534064e-68,149.42293357167
"ENSG00000137878.16","GCOM1","protein_coding",-1.81464864427814,3.91027319896404,-20.7035367318952,4.66918702657567e-70,1.70661668035555e-67,148.781916718994
"ENSG00000154342.5","WNT3A","protein_coding",-5.65565845545538,-1.29773161088164,-20.6908807166153,5.39547607603161e-70,1.94803005740234e-67,148.670187127019
"ENSG00000279686.1","AC142391.3","protein_coding",-2.33003268008692,2.78922949892558,-20.6682692307377,6.98553464150313e-70,2.49173179031737e-67,148.422282866336
"ENSG00000032444.15","PNPLA6","protein_coding",-1.60009070655738,5.94591380818952,-20.6212138231338,1.19561376691355e-69,4.21396918848124e-67,147.772850613759
"ENSG00000257607.1","RP11-449P15.1","antisense",-2.43828192937491,2.074836347632,-20.6163299428257,1.26418765585943e-69,4.40323996933814e-67,147.85420798841
"ENSG00000268388.5","FENDRR","lincRNA",-4.58925446626667,1.28821278261945,-20.5350520321596,3.19747715280879e-69,1.10075009983787e-66,146.9275027106
"ENSG00000277494.1","GPIHBP1","protein_coding",-4.40051630411165,1.16682622091364,-20.5244833583918,3.60742613182523e-69,1.22760296619331e-66,146.811377678055
"ENSG00000182255.6","KCNA4","protein_coding",-5.11788593629287,-3.50054690660643,-20.5155178275272,3.99611779863096e-69,1.34442117666214e-66,146.548087459486
"ENSG00000140505.6","CYP1A2","protein_coding",-4.95031673749801,-4.73701953791641,-20.4747287610287,6.36499104893421e-69,2.105442706465e-66,145.867310142059
"ENSG00000226239.1","RP1-310O13.7","antisense",-2.67922177070525,-0.0585514674956961,-20.4742427727394,6.40038652914441e-69,2.105442706465e-66,146.238361447626
"ENSG00000022267.16","FHL1","protein_coding",-3.72515080192749,4.59834646384954,-20.4604820443012,7.48854590530159e-69,2.43632846233361e-66,145.983259595152
"ENSG00000198844.10","ARHGEF15","protein_coding",-2.52800537232535,3.08624935120672,-20.4580613415864,7.69826360431639e-69,2.47733469858034e-66,146.021315867164
"ENSG00000140600.16","SH3GL3","protein_coding",-5.51432176282783,-3.02951291298097,-20.4528004970236,8.78299570975541e-69,2.79601474175289e-66,145.832277298774
"ENSG00000176771.16","NCKAP5","protein_coding",-4.37138145553001,1.56659884302823,-20.4399709803571,9.46304439763836e-69,2.98045630251576e-66,145.838390856456
"ENSG00000161835.10","GRASP","protein_coding",-2.53006998908951,2.77378798485167,-20.3574498299839,2.42557119025098e-68,7.55910112195478e-66,144.890945898984
"ENSG00000269186.1","LINC01082","lincRNA",-4.16911931896976,-4.41579736750668,-20.3410942346472,2.92288940204833e-68,9.01406912885864e-66,144.361936712377
"ENSG00000248924.2","RP11-481K16.2","transcribed_processed_pseudogene",-1.81641869330898,-0.550350051276482,-20.2655179616968,6.91821752100606e-68,2.11155410233923e-65,143.854696031753
"ENSG00000121691.4","CAT","protein_coding",-2.13664736782271,6.34609044551203,-20.2121842948138,1.27043841060922e-67,3.83802036576497e-65,143.117296285457
"ENSG00000189129.13","PLAC9","protein_coding",-2.9884834197195,1.57619284182286,-20.1863563602731,1.70510663256126e-67,5.09912999632411e-65,142.97653113747
"ENSG00000105538.9","RASIP1","protein_coding",-2.50887180346857,3.11161376006216,-20.1768084567811,1.90103472849862e-67,5.62820341719302e-65,142.825925435019
"ENSG00000187950.8","OVCH1","protein_coding",-4.8333914138223,-2.8630903233016,-20.1713981074251,2.0218861270521e-67,5.92672877995095e-65,142.691798924575
"ENSG00000092295.11","TGM1","protein_coding",-3.00514872509945,0.547988711095605,-20.1270038803459,3.35239499805655e-67,9.73049081494727e-65,142.306608357565
"ENSG00000047648.21","ARHGAP6","protein_coding",-2.61451146428108,1.74439023819383,-20.1145426670979,3.86353201923288e-67,1.11052164040203e-64,142.155727939379
"ENSG00000254943.1","RP11-664I21.6","antisense",-2.91802597546556,0.139130218834852,-20.1075788468671,4.18237875770102e-67,1.19061062981246e-64,142.085596079995
"ENSG00000179776.17","CDH5","protein_coding",-2.53929786276546,5.28655958042027,-19.9369050219603,2.91740013002642e-66,8.22595697614879e-64,140.008998315771
"ENSG00000167434.9","CA4","protein_coding",-5.94226143341476,-0.227706536570432,-19.9102012244749,3.95272778353774e-66,1.10400432791904e-63,139.850327439661
"ENSG00000254951.7","RP11-494M8.4","sense_overlapping",-4.39716275633185,-3.97478722331516,-19.906935140347,4.38489823098713e-66,1.21326445819257e-63,139.524376511674
"ENSG00000103241.6","FOXF1","protein_coding",-2.79268870167136,2.75894320635798,-19.8735693292883,5.99512099073483e-66,1.64344029677496e-63,139.395620336729
"ENSG00000268505.1","RP11-805I24.3","lincRNA",-4.53378261925238,-3.6973271980223,-19.8726886088893,6.05545385746652e-66,1.64475015508398e-63,139.216255816492
"ENSG00000233766.7","AC098617.1","antisense",-3.63567886454771,1.12553137725811,-19.8688611791726,6.32477606306464e-66,1.70228472839174e-63,139.375268691146
"ENSG00000168539.3","CHRM1","protein_coding",-5.25210311197562,-2.96198141083051,-19.8502485042489,7.81521018854839e-66,2.08447849407355e-63,139.066455748998
"ENSG00000159708.17","LRRC36","protein_coding",-4.36977345895062,0.69946317143722,-19.829865005735,9.85293427903365e-66,2.60451760950956e-63,138.940731090049
"ENSG00000139304.12","PTPRQ","protein_coding",-5.36217378360797,-2.33119605040779,-19.8052397252061,1.303500864298e-65,3.41517226446077e-63,138.61417567843
"ENSG00000164764.10","SBSPON","protein_coding",-3.36514076370539,1.10782321612498,-19.785248562109,1.63594394309615e-65,4.24857512099164e-63,138.433173983597
"ENSG00000123119.11","NECAB1","protein_coding",-3.40098350075633,1.1323487175923,-19.741060523659,2.70263902094531e-65,6.95776790035713e-63,137.929341856345
"ENSG00000258168.5","RP11-588H23.3","antisense",-2.69640206853243,2.19608035866506,-19.7390179720475,2.76607610124862e-65,7.05969388392815e-63,137.890173639102
"ENSG00000114654.7","EFCC1","protein_coding",-3.16929910427573,1.63474528574069,-19.7063088438063,4.01051981560105e-65,1.01483290308277e-62,137.539104473854
"ENSG00000073754.5","CD5L","protein_coding",-4.7696745600827,-3.3995601029022,-19.7022226185989,4.20100413470706e-65,1.05402481705201e-62,137.347314371641
"ENSG00000241978.9","AKAP2","protein_coding",-2.44954364362256,6.22708013858588,-19.6926596322999,4.68288477438658e-65,1.16505450949991e-62,137.22512291378
"ENSG00000183019.7","MCEMP1","protein_coding",-5.01782020526289,2.25409431346326,-19.6806572388387,5.36659955561307e-65,1.32402955369567e-62,137.216835292113
"ENSG00000237923.1","XXbac-BPG27H4.8","lincRNA",-3.71269461107593,-5.53280106491513,-19.6576602896229,7.43046508834375e-65,1.81124250038824e-62,136.404248597502
"ENSG00000157654.17","PALM2-AKAP2","protein_coding",-2.43741933885002,6.23555392638901,-19.6516013268711,7.46374333065478e-65,1.81124250038824e-62,136.760045195221
"ENSG00000169252.5","ADRB2","protein_coding",-3.58583174312957,1.97782134232748,-19.6394191950682,8.57058213588837e-65,2.06293215215537e-62,136.764306510442
"ENSG00000250174.5","MYLK-AS2","antisense",-3.16347735728653,-4.52152304779803,-19.6143517314299,1.13911284884928e-64,2.71972379056709e-62,136.140537464544
"ENSG00000111052.7","LIN7A","protein_coding",-2.99545315098522,1.44944577661509,-19.6076991781132,1.22843717819428e-64,2.90952888780959e-62,136.415645227482
"ENSG00000260908.1","CTB-134H23.3","transcribed_unprocessed_pseudogene",-4.50457695653964,-0.422558655128341,-19.5649341945873,1.99560454901726e-64,4.6890371649369e-62,135.949845364283
"ENSG00000179133.12","C10orf67","protein_coding",-4.88370575023685,-2.08050013289219,-19.4930422682551,4.50982049693229e-64,1.05132083174943e-61,135.11650230136
"ENSG00000168952.15","STXBP6","protein_coding",-3.90401513046609,1.61296836807685,-19.4829616791415,5.0558302731628e-64,1.16939774271295e-61,134.996206349695
"ENSG00000257002.1","AP000438.2","antisense",-4.03713099947309,-3.79480069612605,-19.4446052349279,8.31181583780751e-64,1.90759395111728e-61,134.310192437362
"ENSG00000234892.1","Z82214.2","antisense",-3.71476633085252,-4.25825915000907,-19.4377323816674,8.44181952267121e-64,1.92252699067849e-61,134.251384568718
"ENSG00000137834.14","SMAD6","protein_coding",-2.7089100684616,3.35017704328833,-19.4146125983239,1.0970158987785e-63,2.47925593123941e-61,134.184043512181
"ENSG00000059573.8","ALDH18A1","protein_coding",1.62874783812487,6.32893571310048,19.412924092223,1.11820528476893e-63,2.5079989137022e-61,134.066205813663
"ENSG00000142748.12","FCN3","protein_coding",-4.92285510768587,2.55720351181043,-19.3936451671858,1.39116624811242e-63,3.09675698809145e-61,133.971930893916
"ENSG00000248138.5","RP11-446J8.1","antisense",-2.54130379104344,-0.441720651476174,-19.357876335921,2.08608146960531e-63,4.60899462605484e-61,133.611954727559
"ENSG00000128268.11","MGAT3","protein_coding",-3.77907877943367,2.34306599783463,-19.33152525691,2.81139953173253e-63,6.16550329899803e-61,133.273672550009
"ENSG00000135052.16","GOLM1","protein_coding",2.53324910003132,7.5157850829626,19.3103834575392,3.5716959171066e-63,7.77526686190132e-61,132.910574923445
"ENSG00000131097.6","HIGD1B","protein_coding",-3.02992479867165,1.0851870853582,-19.3061435344329,3.74730869307408e-63,8.09801614358768e-61,133.02781356732
"ENSG00000168481.8","LGI3","protein_coding",-6.76650824723698,0.0634447786976173,-19.2889290139018,4.55349152115111e-63,9.75775776795155e-61,132.828644660995
"ENSG00000267107.6","PCAT19","lincRNA",-2.60063422319022,1.91564592966814,-19.2883918264043,4.58126166907136e-63,9.75775776795155e-61,132.807917451736
"ENSG00000104967.6","NOVA2","protein_coding",-2.41815474794427,1.71843681616219,-19.2474703448966,7.27947985519306e-63,1.53940200423461e-60,132.354222177177
"ENSG00000232188.1","RP11-312J18.6","lincRNA",-4.31735357541314,-4.77772654684205,-19.2351359529386,8.36961997308556e-63,1.75738275832036e-60,131.839486816797
"ENSG00000133121.20","STARD13","protein_coding",-1.98674120354126,3.53297771362202,-19.2323739856508,8.63526862538725e-63,1.80039269664236e-60,132.111451081604
"ENSG00000259417.2","LINC01314","protein_coding",-4.69844010256664,-0.860053775642953,-19.2242874152605,9.4624794908474e-63,1.95906411053167e-60,132.11067969627
"ENSG00000261143.1","ADAMTS7P3","transcribed_unprocessed_pseudogene",-3.14872598673255,0.26346183018952,-19.1559798774225,2.04873114720807e-62,4.21213432946125e-60,131.342432983013
"ENSG00000155897.9","ADCY8","protein_coding",-5.5184059183996,-3.86552578260936,-19.1350887244279,2.92337177831746e-62,5.96892033578392e-60,130.851102589877
"ENSG00000226252.1","RP1-18D14.7","antisense",-3.26028865760664,-2.42701271793489,-19.1166032184691,3.19729856570118e-62,6.48350831069516e-60,130.828407427425
"ENSG00000246430.6","LINC00968","lincRNA",-3.88804566066296,-1.10136991883909,-19.1129132758603,3.33344598134197e-62,6.71360555942928e-60,130.854553219313
"ENSG00000171509.15","RXFP1","protein_coding",-3.51717481508755,-0.222105635369961,-19.1105779743009,3.42258908986051e-62,6.84656571583853e-60,130.832877938296
"ENSG00000233746.1","LINC00656","lincRNA",-3.73577904739518,-4.32170480709118,-19.0890727790678,4.36403100158045e-62,8.67124173374435e-60,130.304604971828
"ENSG00000166292.11","TMEM100","protein_coding",-4.89919037530996,2.04056329409259,-19.0778240058731,4.95542573221061e-62,9.78068894852183e-60,130.416847455373
"ENSG00000134256.12","CD101","protein_coding",-2.73262320724225,1.77678407382201,-19.0657231803489,5.68130892354194e-62,1.1139127946383e-59,130.302954796015
"ENSG00000064989.12","CALCRL","protein_coding",-2.65164365182014,4.6741925560687,-19.0557852923963,6.35622641899843e-62,1.23804236421623e-59,130.061583615873
"ENSG00000120279.6","MYCT1","protein_coding",-2.2564625138152,2.73365524141475,-18.9987396913448,1.21046669620427e-61,2.34229261489043e-59,129.519553471388
"ENSG00000171115.3","GIMAP8","protein_coding",-2.514151702004,3.75806384441033,-18.9862686104174,1.39345012426512e-61,2.67886262201255e-59,129.329643838713
"ENSG00000227954.6","TARID","antisense",-3.44040311309882,1.97126457665637,-18.9730608805536,1.61745976173004e-61,3.08945249714707e-59,129.252756842839
"ENSG00000154783.11","FGD5","protein_coding",-2.2434668703441,4.15599381978961,-18.9691955827108,1.68958085609536e-61,3.20652120676661e-59,129.115225855793
"ENSG00000127329.15","PTPRB","protein_coding",-2.78951939671496,5.04957860179871,-18.9560871211169,1.9589529302009e-61,3.69406117525655e-59,128.931360386021
"ENSG00000136114.15","THSD1","protein_coding",-2.23756242555056,1.95209982040399,-18.9435225534375,2.25733386704091e-61,4.22978648529197e-59,128.935189738692
"ENSG00000134917.9","ADAMTS8","protein_coding",-4.65669320683467,1.32777336337165,-18.9122659619112,3.21169413088327e-61,5.98021487037297e-59,128.57968696391
"ENSG00000166265.11","CYYR1","protein_coding",-2.17524714486643,3.38335260911776,-18.8855722917099,4.33990430084422e-61,8.03045042067462e-59,128.2182120006
"ENSG00000162062.14","C16orf59","protein_coding",3.13997373368049,1.76878935034531,18.8802349857084,4.60912252597171e-61,8.47563239154773e-59,128.245462213418
"ENSG00000150048.10","CLEC1A","protein_coding",-2.31964501975753,1.27119599850605,-18.874664785831,4.90789688089268e-61,8.96933302813017e-59,128.175593770393
"ENSG00000105974.11","CAV1","protein_coding",-3.82611191226719,6.56023877539756,-18.8507797076515,6.42455804351917e-61,1.16690469592901e-58,127.733256330802
"ENSG00000177300.6","CLDN22","protein_coding",-2.10257715815929,1.32440630585746,-18.8133928956598,9.79137069317668e-61,1.76758122403774e-58,127.486539607445
"ENSG00000167874.6","TMEM88","protein_coding",-2.52375652329946,0.657225746176273,-18.7688358258236,1.6175239919775e-60,2.90232820039308e-58,126.996901886967
"ENSG00000115306.15","SPTBN1","protein_coding",-1.77642568379191,8.40068965381268,-18.756900900077,1.8502429523583e-60,3.29989715948915e-58,126.695553828404
"ENSG00000092421.16","SEMA6A","protein_coding",-2.73002366035577,2.68779197344124,-18.7419892118225,2.18855359681857e-60,3.87989926870721e-58,126.627854569769
"ENSG00000254959.6","INMT-MINDY4","protein_coding",-2.03182444469404,3.58955770342487,-18.7261650188448,2.61538823840095e-60,4.60899905869634e-58,126.422828149134
"ENSG00000172159.15","FRMD3","protein_coding",-2.69390789386078,1.42773241838057,-18.6965195153667,3.65145629207307e-60,6.39674644870504e-58,126.168368484311
"ENSG00000012822.15","CALCOCO1","protein_coding",-1.51962408470049,6.02581640881078,-18.6792953316816,4.43251862393097e-60,7.69070274727533e-58,125.790078599616
"ENSG00000280339.1","RP11-736K20.4","TEC",-2.75126173993699,-0.209719833972186,-18.679104660936,4.44203934940242e-60,7.69070274727533e-58,125.994030958093
"ENSG00000257894.2","RP1-78O14.1","lincRNA",-4.42835680816757,-0.670098097662799,-18.6430974632486,6.66071231526634e-60,1.14649446980102e-57,125.591277579745
"ENSG00000160870.12","CYP3A7","protein_coding",-3.31738578185911,-2.07772509065341,-18.621315267198,8.50981721398745e-60,1.45366484291631e-57,125.31239180521
"ENSG00000168497.4","SDPR","protein_coding",-3.66767999915782,4.92846520139094,-18.6209644227714,8.54346019953518e-60,1.45366484291631e-57,125.181198689606
