"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000115607.9","IL18RAP","protein_coding",-1.20137130746765,0.0115996435367262,-8.37922077905175,4.35884059855441e-16,1.62018624935093e-15,25.3255601312384
"ENSG00000157514.16","TSC22D3","protein_coding",-0.986317188983708,7.33197175712951,-8.37879917292898,4.3727260044959e-16,1.62514343571561e-15,24.8164450692579
"ENSG00000280054.1","RP1-197B17.7","TEC",-0.762981458705794,-1.33504640310398,-8.37865278981317,4.37755728095314e-16,1.62673479176476e-15,25.4168106050163
"ENSG00000272657.1","AP000320.7","processed_transcript",0.679710378960473,3.39088475802956,8.378368894318,4.38694210046532e-16,1.63001766850372e-15,25.0570323166882
"ENSG00000259425.5","RP11-566K19.5","transcribed_unprocessed_pseudogene",-1.84118242300487,-3.59427291908911,-8.37813347140025,4.39473962415216e-16,1.6327100177268e-15,25.6586685737246
"ENSG00000253247.1","IGHV3-76","IG_V_pseudogene",2.01467723729349,-3.51547262822823,8.37743624269467,4.41791320707259e-16,1.64111340537755e-15,25.7041018910043
"ENSG00000127125.8","PPCS","protein_coding",0.445369651264942,5.60912564743016,8.3762711211052,4.4569077771465e-16,1.65539093777693e-15,24.7975668745785
"ENSG00000117407.16","ARTN","protein_coding",1.54158482938172,-0.136542817490696,8.37525379349184,4.49123393715334e-16,1.66793115834623e-15,25.4137614322365
"ENSG00000115827.13","DCAF17","protein_coding",0.352924173400817,3.89438492563662,8.37429754291285,4.5237373889359e-16,1.67979141021995e-15,24.9616299758374
"ENSG00000280138.1","RP11-463O12.5","TEC",-0.663538550363669,3.11815337832078,-8.37406293982265,4.53174711128649e-16,1.68255461470715e-15,25.01941538684
"ENSG00000223865.10","HLA-DPB1","protein_coding",-1.04100794563181,8.15833468286717,-8.37400653817739,4.53367484164677e-16,1.68305927726388e-15,24.8068927924782
"ENSG00000143257.11","NR1I3","protein_coding",0.567147681816527,2.34233324584,8.37397056029714,4.53490493918429e-16,1.68330485994847e-15,25.1411951512164
"ENSG00000284574.1","MIR6787","miRNA",0.984995733115607,-3.04401206586562,8.37268332522778,4.57913365110584e-16,1.69950897423391e-15,25.6180468082818
"ENSG00000229108.1","MEOX2-AS1","lincRNA",-1.31375106939034,-4.28101567373091,-8.37264882891701,4.58032477165798e-16,1.69973796928687e-15,25.6224826797475
"ENSG00000148218.15","ALAD","protein_coding",-0.425324049292981,5.47110846506259,-8.37262956694444,4.5809900000747e-16,1.69977177518751e-15,24.7479449619888
"ENSG00000272250.1","RP11-346C20.4","lincRNA",-0.931076191796686,-2.48939088140056,-8.37248553394426,4.58596732767934e-16,1.70140537222149e-15,25.4887048759008
"ENSG00000166670.9","MMP10","protein_coding",2.75729954185508,-0.0563315024147333,8.37204073091201,4.60137207908819e-16,1.70690667552293e-15,25.368906222291
"ENSG00000156469.8","MTERF3","protein_coding",0.556755846602393,3.77990228505745,8.37175925217083,4.61114686620294e-16,1.71031839289407e-15,24.9841313206967
"ENSG00000196569.11","LAMA2","protein_coding",-0.912264966377024,4.3304236036613,-8.36944820145661,4.69218135258199e-16,1.74015684735741e-15,24.7689865639166
"ENSG00000181588.16","MEX3D","protein_coding",0.729744122115933,4.30820505428225,8.36624458528488,4.80684459004878e-16,1.78245792751734e-15,24.8663658889028
"ENSG00000211672.2","IGLV4-3","IG_V_gene",2.26787100619081,-0.952905825974977,8.36494722619958,4.85406315686057e-16,1.79974193891063e-15,25.3669289938329
"ENSG00000204316.12","MRPL38","protein_coding",0.470046249569419,5.5407690051827,8.36452879005424,4.86939004822053e-16,1.80519861967965e-15,24.7262745944292
"ENSG00000213186.7","TRIM59","protein_coding",0.646616071759929,5.09257997724424,8.36325416701611,4.91637349672227e-16,1.82238830279153e-15,24.7723046558734
"ENSG00000100276.9","RASL10A","protein_coding",-0.932208192669468,-1.70119790551782,-8.3631641585627,4.91970814915376e-16,1.82339608742922e-15,25.3337338181975
"ENSG00000215914.4","MMP23A","unprocessed_pseudogene",-0.997902019180413,2.15035297456487,-8.36251195846911,4.94393785656974e-16,1.8321470044011e-15,25.0102375659804
"ENSG00000167986.13","DDB1","protein_coding",0.315111117013959,7.745607155166,8.36209162864368,4.95961585879314e-16,1.83772699768998e-15,24.6769444048222
"ENSG00000175147.11","TMEM51-AS1","antisense",-0.86609984274577,2.12609924590589,-8.36172899840102,4.97318117349999e-16,1.84252286100164e-15,25.0149248999973
"ENSG00000145780.7","FEM1C","protein_coding",-0.497860964973457,4.89143355098421,-8.36120462912308,4.99286169967966e-16,1.84958287638534e-15,24.6865080544013
"ENSG00000227040.4","RP11-533F5.2","processed_pseudogene",0.537282897280031,0.524502479219011,8.36058252997503,5.01631002836777e-16,1.85803671587459e-15,25.1715952754317
"ENSG00000259490.2","IGHV3OR15-7","IG_V_gene",2.12573460959132,-3.37676404289501,8.36041424123385,5.02267188992594e-16,1.86016041997933e-15,25.5709783838264
"ENSG00000205771.6","CATSPER2P1","transcribed_unprocessed_pseudogene",0.680925111775281,4.09405705087456,8.36034688872613,5.02522026690086e-16,1.86087143492016e-15,24.8286912986573
"ENSG00000196126.11","HLA-DRB1","protein_coding",-1.11061863391754,9.30522308420406,-8.36022305685408,5.02990895435279e-16,1.86237474365394e-15,24.7569275502397
"ENSG00000155974.11","GRIP1","protein_coding",1.17730836838567,1.21421753713915,8.36003942448401,5.03686984681643e-16,1.86471887813989e-15,25.135684088045
"ENSG00000248360.7","LINC00504","lincRNA",-1.37977641819994,-2.39385042963671,-8.35892874049993,5.07917553347731e-16,1.88014592203212e-15,25.3382249090264
"ENSG00000214653.4","HNRNPA3P3","processed_pseudogene",0.48913381686964,1.91140343785318,8.35868798884321,5.0883919031594e-16,1.88332204881782e-15,25.0623597818657
"ENSG00000159958.6","TNFRSF13C","protein_coding",1.84404877636134,1.27929024876399,8.35858241770927,5.09243854974532e-16,1.884584196297e-15,25.1723009998597
"ENSG00000213315.5","CTD-3035D6.1","processed_pseudogene",0.717721750748687,4.72275816254523,8.35791966337197,5.11791532181823e-16,1.89377579074804e-15,24.7510114382393
"ENSG00000233058.1","LINC00884","antisense",1.19529433552619,0.329733643446134,8.35785289541905,5.12048890394434e-16,1.89449130830013e-15,25.1974150478676
"ENSG00000251602.6","RP11-521B24.3","antisense",0.896192117159217,0.422783063918477,8.35664568923118,5.16724205959652e-16,1.91155027385249e-15,25.1620026774846
"ENSG00000206149.10","HERC2P9","transcribed_unprocessed_pseudogene",-0.752135673019233,3.45890592390353,-8.35632245008297,5.17983201877902e-16,1.91596835017456e-15,24.8939369343572
"ENSG00000203985.10","LDLRAD1","protein_coding",-2.43149006191769,0.977298243731298,-8.35621938008576,5.18385289916686e-16,1.91721610159568e-15,25.0587567217758
"ENSG00000243264.2","IGKV2D-29","IG_V_gene",2.53159728253201,1.61571319069725,8.35387032633928,5.27633292033654e-16,1.95117552385066e-15,25.0770581995426
"ENSG00000118997.13","DNAH7","protein_coding",-1.54890428242663,0.849658565424826,-8.35344907779089,5.2930886024122e-16,1.9571272781693e-15,25.0507842460224
"ENSG00000249252.5","RP11-665G4.1","antisense",-0.652267467123517,-0.81766341677471,-8.3530278818969,5.30989475284777e-16,1.96309620445568e-15,25.1727566446174
"ENSG00000260285.1","RP11-600F24.7","antisense",-0.898036707622008,0.470667547182873,-8.35299212365828,5.31132396912413e-16,1.96337941603058e-15,25.1178629385187
"ENSG00000119013.8","NDUFB3","protein_coding",0.453813118769297,4.68547470805132,8.35295096094573,5.31296966671199e-16,1.96374257119445e-15,24.7200334039344
"ENSG00000260534.1","RP11-1006G14.4","sense_overlapping",-0.557164378665644,0.405916104220948,-8.35262711326197,5.32593478102833e-16,1.96828891682842e-15,25.101590118205
"ENSG00000224650.2","IGHV3-74","IG_V_gene",2.19365644823289,3.90687159880903,8.35182354954267,5.35824030978742e-16,1.97998081142744e-15,24.8320409059824
"ENSG00000234743.1","EIF5AP4","processed_pseudogene",0.568946061703004,2.90284504668182,8.35123882782311,5.38186940043389e-16,1.98846406426115e-15,24.9168770763646
"ENSG00000273402.1","RP5-855D21.2","antisense",-1.1870468833837,-2.72760334121669,-8.35120039383707,5.3834261508292e-16,1.98879104843336e-15,25.3854043250333
"ENSG00000228766.3","RPL7L1P8","processed_pseudogene",0.78816569749392,-1.8346413661343,8.35098687957227,5.39208254986669e-16,1.99174043632381e-15,25.270203015093
"ENSG00000257219.5","RP11-54A9.1","lincRNA",1.42794008052966,-2.60931391863982,8.35096322128793,5.39304256148297e-16,1.99184653287506e-15,25.3906944664312
"ENSG00000204390.9","HSPA1L","protein_coding",-0.51950441274909,1.0832231640452,-8.35058712518257,5.40832658179301e-16,1.99724231982741e-15,25.0459033432682
"ENSG00000229155.1","LINC02038","lincRNA",-1.9090254131867,-1.23775578620071,-8.35052413094183,5.41089076093188e-16,1.99794003327699e-15,25.1341650722401
"ENSG00000162971.10","TYW5","protein_coding",0.409737445895291,3.07934761829639,8.35046306381337,5.41337764363492e-16,1.99860903501004e-15,24.8956634283788
"ENSG00000100911.15","PSME2","protein_coding",0.561143740498743,6.03871482645509,8.35004609597704,5.43038834664264e-16,2.00463936896137e-15,24.5907452144178
"ENSG00000010278.12","CD9","protein_coding",-0.702773761244327,8.11972871503189,-8.34909816667861,5.46925702298403e-16,2.01873611049078e-15,24.6091857246347
"ENSG00000213100.2","KRT18P68","processed_pseudogene",1.08303706050749,-1.58757620889806,8.34873103971043,5.48438434769686e-16,2.02406735225521e-15,25.3074848806666
"ENSG00000196951.10","SCOC-AS1","antisense",-0.892196083072335,-1.32976133851178,-8.34658136184349,5.57379432225946e-16,2.05680860905913e-15,25.1760890285967
"ENSG00000136002.18","ARHGEF4","protein_coding",-1.52723584116963,2.24893927710515,-8.34514908291106,5.63416393431496e-16,2.07882673777827e-15,24.8762817684379
"ENSG00000158022.6","TRIM63","protein_coding",-1.8902874800536,-3.51719047259777,-8.34461197190287,5.65696898169918e-16,2.08698098033877e-15,25.2923681204597
"ENSG00000224585.1","AC103563.5","unprocessed_pseudogene",1.81370523462674,-4.56552581651616,8.34386598168433,5.68879414406565e-16,2.09846049625227e-15,25.5280380707409
"ENSG00000128833.12","MYO5C","protein_coding",-0.76273464303704,5.63784297301089,-8.34356296392196,5.70177184085853e-16,2.10298563747923e-15,24.5238086644127
"ENSG00000167656.4","LY6D","protein_coding",4.14862532684742,-0.760142344750565,8.34339571915499,5.70894715169234e-16,2.1053698227828e-15,25.3064726664146
"ENSG00000242766.1","IGKV1D-17","IG_V_gene",2.44811751722482,0.0364484534640284,8.34202823803645,5.76795194652837e-16,2.12686493123576e-15,25.1248271917227
"ENSG00000269916.1","RP11-193M21.1","lincRNA",-2.26910479765605,-3.13826471807435,-8.34192574425575,5.77239859691307e-16,2.12823951258043e-15,25.3374045195581
"ENSG00000088451.10","TGDS","protein_coding",0.497907263271657,3.38373683142042,8.34117959586092,5.80487217624357e-16,2.13994578072304e-15,24.7851215867377
"ENSG00000257167.2","TMPO-AS1","antisense",0.762041630357318,2.12785310660004,8.34089419907262,5.81734076993354e-16,2.14427528429597e-15,24.9101883382797
"ENSG00000270127.2","RP11-526I2.5","lincRNA",-1.13447599021522,-0.103177398983257,-8.34013041277602,5.85083986115749e-16,2.15635459889741e-15,25.051492696469
"ENSG00000186395.7","KRT10","protein_coding",0.664819793048208,4.3259634194157,8.3398386737697,5.86368555581267e-16,2.16074969908309e-15,24.6824558748122
"ENSG00000271862.1","RP11-343L5.2","lincRNA",-0.862415186763573,-1.40343274450481,-8.33982644163983,5.86422476259294e-16,2.16074969908309e-15,25.1441490222221
"ENSG00000267268.1","AC007204.2","lincRNA",1.13164798298984,-3.45723945275561,8.33962329907308,5.87318669353489e-16,2.1637825441612e-15,25.4085078381379
"ENSG00000167100.14","SAMD14","protein_coding",-0.555867731001057,4.0740606072993,-8.33801004378805,5.94483989858867e-16,2.18990829958462e-15,24.6332667986221
"ENSG00000117448.13","AKR1A1","protein_coding",0.423228172287724,6.7236098718318,8.33741864239034,5.97132293720216e-16,2.19939023238128e-15,24.4716222536366
"ENSG00000006071.12","ABCC8","protein_coding",-2.29162698784405,-2.1200912247431,-8.3362749207165,6.02287006984243e-16,2.21810040163895e-15,25.1944582080735
"ENSG00000177575.12","CD163","protein_coding",-1.16411161541993,5.97160634950686,-8.33604043385137,6.03349249155107e-16,2.22173605354305e-15,24.4686830149191
"ENSG00000114270.17","COL7A1","protein_coding",1.85901798182242,3.02849075764578,8.3350738482666,6.07747526142605e-16,2.23765368225071e-15,24.881515485548
"ENSG00000272189.1","RP3-325F22.5","antisense",1.40868026348525,-0.65087506829603,8.33430502376586,6.11268532329788e-16,2.25033774784329e-15,25.1135748237369
"ENSG00000272209.1","RP3-500L14.2","lincRNA",-1.25444438032398,-3.56486344004465,-8.33420438836697,6.1173090413332e-16,2.25175993382707e-15,25.2838204770904
"ENSG00000213108.3","BTF3L4P3","processed_pseudogene",0.650227515557054,-1.5866371231226,8.33388586144695,6.13196662799726e-16,2.25687473879273e-15,25.145577905033
"ENSG00000089116.3","LHX5","protein_coding",2.8360598950511,-4.05209422655483,8.33291889609494,6.17667616054765e-16,2.27304753771503e-15,25.4305100178066
"ENSG00000173988.12","LRRC63","protein_coding",-1.28869706099268,-2.86113186409556,-8.33280579128409,6.18192677633834e-16,2.27469704375184e-15,25.2462848298661
"ENSG00000161149.12","TUBA3FP","processed_transcript",-1.1345727715112,-1.7339132480429,-8.33202441869886,6.2183207578727e-16,2.28780420476673e-15,25.1156709499523
"ENSG00000168297.15","PXK","protein_coding",-0.459187829831633,3.70695518525716,-8.33181495190556,6.22811301740248e-16,2.29112219176463e-15,24.6156509300503
"ENSG00000253435.1","IGKV2-4","IG_V_pseudogene",2.19450977998054,-1.24279425803211,8.33095517426245,6.26846619421145e-16,2.30568033477232e-15,25.1570066332321
"ENSG00000259007.1","RP11-463J10.3","antisense",-0.729281993697998,0.575128439054429,-8.33071164845676,6.27994281065628e-16,2.30961474350671e-15,24.8941055525533
"ENSG00000123201.14","GUCY1B2","transcribed_unitary_pseudogene",2.39604254067512,0.203837952205935,8.33056887304591,6.28668102402277e-16,2.31180571850973e-15,25.1145551888094
"ENSG00000065882.15","TBC1D1","protein_coding",-0.633700629849654,5.03826702595679,-8.32927820123803,6.34791868499876e-16,2.33403478127264e-15,24.4389768570923
"ENSG00000248347.3","RP11-1134I14.2","unprocessed_pseudogene",2.49540673154997,-3.60091679544581,8.32915329195696,6.353876358869e-16,2.33593522265834e-15,25.4057204799967
"ENSG00000144647.5","POMGNT2","protein_coding",-0.529553112869367,3.72187496639738,-8.32898180182891,6.36206475252049e-16,2.33865519075145e-15,24.5996438200563
"ENSG00000234945.7","GTF3C2-AS1","antisense",0.471455723122528,3.5525592668159,8.32881267929631,6.37015030772782e-16,2.34133668542011e-15,24.6650116584196
"ENSG00000126062.3","TMEM115","protein_coding",-0.340598931651386,5.29408937017109,-8.32805965352896,6.40627502328507e-16,2.35432197541432e-15,24.4348192993983
"ENSG00000215414.4","PSMA6P1","processed_pseudogene",0.722566490036507,3.82312717048752,8.32670182059505,6.47192624437609e-16,2.3781537593521e-15,24.6383008922566
"ENSG00000057935.13","MTA3","protein_coding",0.47735086480891,5.10520071082856,8.32663493618783,6.47517722655649e-16,2.37905307730741e-15,24.4859205808765
"ENSG00000255035.2","SDHCP4","processed_pseudogene",0.596172325834434,-0.559827379480325,8.32651541649177,6.48099061655607e-16,2.38089351276534e-15,25.0035826845924
"ENSG00000254835.1","RNF185-AS1","antisense",-0.372663745187975,2.09039303162134,-8.32533083072469,6.53888793596426e-16,2.40186496565953e-15,24.7534978004171
"ENSG00000146263.11","MMS22L","protein_coding",0.646969194758869,3.11040004902763,8.32501331583941,6.55449330783629e-16,2.40729846013895e-15,24.7072275987578
"ENSG00000150768.15","DLAT","protein_coding",0.434752178893042,5.44312838476516,8.32496880855557,6.55668371117984e-16,2.40780424154292e-15,24.4149524055486
"ENSG00000189152.10","GRAPL","protein_coding",-0.803330149057307,-0.339962839445445,-8.32490915341623,6.55962074284668e-16,2.40858404703856e-15,24.9467298267971
"ENSG00000157538.13","DSCR3","protein_coding",-0.335311108367095,5.33725312552329,-8.32470229104446,6.56981537461483e-16,2.41202819916724e-15,24.4001070909495
"ENSG00000133069.15","TMCC2","protein_coding",-0.865668748067347,1.55872816920995,-8.32459096884984,6.5753080536236e-16,2.41374544619442e-15,24.7984388786726
"ENSG00000232581.1","AC079742.4","antisense",0.504987418344138,3.40836115344343,8.32417438232268,6.59590287528559e-16,2.42100546151383e-15,24.653472975297
"ENSG00000047662.4","FAM184B","protein_coding",-0.56191513806513,2.86510633279567,-8.32316109041372,6.64626348061007e-16,2.43918776009597e-15,24.6969597679641
"ENSG00000240854.1","RP11-64K7.1","processed_pseudogene",0.517315109340552,0.955936556221798,8.32255779954346,6.6764272540059e-16,2.44995420528134e-15,24.854680441879
"ENSG00000182158.14","CREB3L2","protein_coding",0.575695983057201,6.90743460323275,8.32243219196841,6.68272446281637e-16,2.45196109116547e-15,24.3633540200182
"ENSG00000260277.1","RP11-101E7.2","antisense",-0.411604746363144,-0.0611416467943587,-8.32179523878742,6.7147479046024e-16,2.46340553238734e-15,24.9104064445588
"ENSG00000089101.17","CFAP61","protein_coding",-1.94295889937605,-0.854991200921393,-8.32174107637848,6.71747795613869e-16,2.46410175157282e-15,24.9322629960111
"ENSG00000179902.12","C1orf194","protein_coding",-2.62907295942979,-0.558280487092398,-8.32034493645047,6.78822996324688e-16,2.48974648528106e-15,24.9175635742496
"ENSG00000044459.14","CNTLN","protein_coding",-0.768362513636696,2.28722260192372,-8.32008209812199,6.8016318973791e-16,2.49435295371988e-15,24.668249943499
"ENSG00000271620.1","IGHV3OR16-7","IG_V_pseudogene",1.75370169120274,-4.65253702242095,8.3198232678447,6.81485500877922e-16,2.49889270980825e-15,25.3452037214834
"ENSG00000122122.9","SASH3","protein_coding",-0.883485716511648,4.36842339963756,-8.31822400514288,6.89712318763755e-16,2.52874587112319e-15,24.4208769407467
"ENSG00000251495.1","PPIAP11","processed_pseudogene",0.593866475789699,3.12148899397478,8.31812695893433,6.9021468279704e-16,2.53004605027973e-15,24.6538062444203
"ENSG00000136908.17","DPM2","protein_coding",0.510357218365178,5.58532899821223,8.31812248414925,6.90237855438404e-16,2.53004605027973e-15,24.3728119783134
"ENSG00000138172.10","CALHM2","protein_coding",-0.637473962588651,3.76877411036763,-8.31806105095405,6.90556064503423e-16,2.53089908958756e-15,24.5013495143766
"ENSG00000104047.14","DTWD1","protein_coding",-0.409629348685954,3.61118202824315,-8.31672268220972,6.97524574626006e-16,2.55612236123004e-15,24.5558678951048
"ENSG00000167778.8","SPRYD3","protein_coding",-0.413917851416143,5.68668210856897,-8.31628247178341,6.99831774815379e-16,2.56425984222576e-15,24.3253553007268
"ENSG00000174010.9","KLHL15","protein_coding",-0.472762920064128,3.17739996901032,-8.31587772732909,7.01959745221619e-16,2.57173867306413e-15,24.569291915007
"ENSG00000142185.16","TRPM2","protein_coding",1.05726616989775,3.38066222701908,8.31525650397801,7.05238309054824e-16,2.58343050951214e-15,24.6194299784352
"ENSG00000197646.7","PDCD1LG2","protein_coding",-1.00826879636559,1.98054659611054,-8.31521638006833,7.05450586049267e-16,2.5838884140263e-15,24.6336355517717
"ENSG00000183117.18","CSMD1","protein_coding",-2.04249370959741,-1.78099520235731,-8.31512863192485,7.05915040775911e-16,2.58526975472682e-15,24.9307693560238
"ENSG00000236753.5","MKLN1-AS","processed_transcript",0.637067697965101,0.949421404051527,8.31389422059764,7.12480940494133e-16,2.60899328686077e-15,24.7958410482652
"ENSG00000284130.1","AC002472.16","transcribed_unprocessed_pseudogene",-1.33617372796489,-4.45994039844925,-8.3130318659622,7.17103611624346e-16,2.62559603336017e-15,25.2408680638357
"ENSG00000123572.16","NRK","protein_coding",2.43499108407828,0.842002506299318,8.3130033641037,7.17256901247526e-16,2.62583254832871e-15,24.8232424624079
"ENSG00000256540.1","RP11-598F7.6","lincRNA",-1.16242433193095,-1.45677897464268,-8.31248701209168,7.20039574687621e-16,2.63569382396164e-15,24.9200024447193
"ENSG00000258884.1","CTD-3035D6.2","lincRNA",1.77128772510035,-3.75481318502702,8.31245714817164,7.20200840245337e-16,2.63595822429267e-15,25.2523175976225
"ENSG00000111341.9","MGP","protein_coding",-1.03741959275912,7.15888285218871,-8.31233419667174,7.20865155897047e-16,2.63806351118516e-15,24.3151220150864
"ENSG00000235236.1","RP13-131K19.1","antisense",-0.350183607063132,1.45714491033442,-8.31217342748007,7.21734716596363e-16,2.64091929545815e-15,24.7287417930912
"ENSG00000185947.14","ZNF267","protein_coding",0.503832613817541,3.90886084149987,8.3116322204445,7.246695941518e-16,2.65133069753562e-15,24.4932965040119
"ENSG00000187522.14","HSPA14","protein_coding",0.485869283070065,4.22049297597457,8.31038363599729,7.31485516756797e-16,2.67593725554204e-15,24.4644028653304
"ENSG00000248571.1","RP11-768B22.2","antisense",1.95532160926956,-3.29863069605638,8.3103171414223,7.31850276256586e-16,2.67694085481251e-15,25.2249632386433
"ENSG00000167693.16","NXN","protein_coding",-0.737513027703738,5.53588057194523,-8.31024453146605,7.32248787246817e-16,2.67806764610615e-15,24.2789580513128
"ENSG00000197977.3","ELOVL2","protein_coding",1.44222676701461,-0.218056653420367,8.30841928128883,7.42337182326518e-16,2.71462878210955e-15,24.8544230246073
"ENSG00000146856.14","AGBL3","protein_coding",-0.713462129619092,0.644593566508714,-8.30725754809315,7.48829615695014e-16,2.73797336130027e-15,24.7485834594904
"ENSG00000106344.8","RBM28","protein_coding",0.464288765223388,4.7908220875195,8.30724395604622,7.48905906904329e-16,2.73797336130027e-15,24.363315720692
"ENSG00000241431.1","RPL37P6","transcribed_processed_pseudogene",0.756928527205777,2.66340124916253,8.30708430072169,7.49802616109775e-16,2.74091323034276e-15,24.6074011018312
"ENSG00000278915.1","AC005609.18","antisense",-1.72741989358103,-2.00846922442746,-8.30678896338471,7.5146418443201e-16,2.74664798077705e-15,24.8902541959555
"ENSG00000153391.15","INO80C","protein_coding",-0.544567259167093,3.40411207392259,-8.30674582059027,7.51707210162987e-16,2.74719709469021e-15,24.505342745467
"ENSG00000184361.12","SPATA32","protein_coding",0.874483357580114,-1.00884144432566,8.30656585715123,7.52721791837245e-16,2.75056546150746e-15,24.9104375413021
"ENSG00000142910.15","TINAGL1","protein_coding",-0.991688123146667,4.97571955554402,-8.30648864441473,7.53157509470259e-16,2.75181799646754e-15,24.2931145275145
"ENSG00000119922.9","IFIT2","protein_coding",-0.913605792984022,4.09851972877104,-8.30619510828454,7.54816232652577e-16,2.75753817669203e-15,24.3521684615992
"ENSG00000179950.13","PUF60","protein_coding",0.492802351134205,6.92258307991183,8.30468601889156,7.6340098019695e-16,2.78855637504145e-15,24.2298488316383
"ENSG00000159216.18","RUNX1","protein_coding",0.525661137223008,6.7858404832864,8.30420415092349,7.66162442869877e-16,2.79829820917908e-15,24.2277816907391
"ENSG00000257243.1","RP11-133N21.7","processed_pseudogene",0.615958473475728,-1.05703032293645,8.30381234339499,7.68415064242489e-16,2.80617939952672e-15,24.8857335228855
"ENSG00000269892.1","RP4-761J14.10","lincRNA",-0.930315774547131,-2.30848642007376,-8.30338541379574,7.70877062472962e-16,2.81482317606987e-15,24.9798691252187
"ENSG00000259115.1","CTD-2540L5.5","lincRNA",0.4206199466627,1.74718665202719,8.30253039365089,7.7583120879442e-16,2.83256366599674e-15,24.6497690244761
"ENSG00000259201.1","RP11-56B16.5","antisense",-0.63745546273461,0.542453274137225,-8.30242946760341,7.7641806466212e-16,2.83435674751994e-15,24.6868919744396
"ENSG00000124134.8","KCNS1","protein_coding",-1.93075341233146,-1.08634803901114,-8.30240629606027,7.765528623924e-16,2.83449932733194e-15,24.7668748791705
"ENSG00000087263.16","OGFOD1","protein_coding",0.342444817045362,4.98973927891782,8.30189043442549,7.79559820780213e-16,2.84512426701418e-15,24.2747063612058
"ENSG00000177283.7","FZD8","protein_coding",-0.90971859142907,3.38205038808573,-8.30089771964529,7.85378759284642e-16,2.86600807930249e-15,24.4247192582547
"ENSG00000271964.1","RP11-415F23.2","antisense",-0.878786375958341,-2.44993427172069,-8.29980205718977,7.91850962642414e-16,2.88927034754638e-15,24.9671956967106
"ENSG00000147416.10","ATP6V1B2","protein_coding",-0.470010137735699,6.600477181933,-8.29868063726469,7.98529879591586e-16,2.91328103699181e-15,24.1870277011161
"ENSG00000158813.17","EDA","protein_coding",-1.3156328208898,1.54199974665251,-8.29816015338264,8.01648640056364e-16,2.92429887105824e-15,24.5606325454432
"ENSG00000242162.1","RP11-128A6.3","processed_pseudogene",0.804110840037321,-1.61283511058515,8.29665657578087,8.10725887152458e-16,2.95704701429539e-15,24.8434109259988
"ENSG00000275210.1","AC008984.2","processed_transcript",-1.01219014173237,-1.36186818735688,-8.29642052078175,8.12160166706342e-16,2.96191351262724e-15,24.7781077022873
"ENSG00000138035.14","PNPT1","protein_coding",0.523045331913832,4.77880467128648,8.29630198387585,8.12881346783139e-16,2.9641784890826e-15,24.298496381411
"ENSG00000273221.1","RP5-1180E21.5","antisense",-0.424261889580965,3.23247406683641,-8.29491761277808,8.21350860622028e-16,2.99469379058815e-15,24.4312515046775
"ENSG00000148481.13","MINDY3","protein_coding",-0.486930751071464,3.98208950449193,-8.29387991036725,8.27756580301254e-16,3.01767778800627e-15,24.3255303271766
"ENSG00000268043.7","NBPF12","protein_coding",-0.537215800197547,4.23400194344124,-8.29335815452731,8.30995990661893e-16,3.029114417574e-15,24.3048802339393
"ENSG00000158163.14","DZIP1L","protein_coding",-1.01861374306762,1.6923398692,-8.29227851274303,8.37738952391073e-16,3.0533176689019e-15,24.5590326902258
"ENSG00000259500.1","KRT8P24","processed_pseudogene",1.38811480062107,-1.70101401468973,8.29213659061876,8.38629344751672e-16,3.05618665444584e-15,24.8637775847897
"ENSG00000177363.4","LRRN4CL","protein_coding",-1.22300741907222,-0.419463927794445,-8.2917990965014,8.40750475186469e-16,3.06353951610715e-15,24.673956501503
"ENSG00000084092.6","NOA1","protein_coding",0.421642552161615,4.56054875305039,8.29174739941763,8.41075856029681e-16,3.06434799330725e-15,24.2639471709565
"ENSG00000105374.9","NKG7","protein_coding",-1.2761173725516,2.84402688083335,-8.29106958944249,8.45353509347643e-16,3.07955407871863e-15,24.3966688953336
"ENSG00000213185.6","FAM24B","protein_coding",0.886797326754712,0.694012382744757,8.28946201328725,8.55585031766415e-16,3.11644321487161e-15,24.6649623913281
"ENSG00000223546.6","LINC00630","lincRNA",0.578475568418342,0.713585095948274,8.28919100234861,8.57321907295192e-16,3.12238558093018e-15,24.6377189620315
"ENSG00000231475.3","IGHV4-31","IG_V_gene",2.57390437159826,3.53636008279012,8.28886044247603,8.59445140343192e-16,3.12973343480942e-15,24.4428893283104
"ENSG00000148843.13","PDCD11","protein_coding",0.49872689226549,5.40753431049953,8.28852400632164,8.61611451345095e-16,3.13723633360262e-15,24.1599685387059
"ENSG00000271755.1","RP1-153G14.4","lincRNA",-0.754803676416833,-1.8597324744034,-8.28835016095127,8.62732953814102e-16,3.14093357484264e-15,24.7908109038721
"ENSG00000108384.14","RAD51C","protein_coding",0.433079368121261,3.41555534711089,8.28806846839232,8.64553256808227e-16,3.14717370233178e-15,24.393198019382
"ENSG00000132698.14","RAB25","protein_coding",0.817649008375073,6.5409808742725,8.2875360737833,8.68003969165878e-16,3.15934663279137e-15,24.1123575758642
"ENSG00000145832.12","SLC25A48","protein_coding",2.31375989995436,-3.79641266097388,8.28616714232275,8.76939282409147e-16,3.19147687707501e-15,25.0687818609812
