"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000132622.10","HSPA12B","protein_coding",-2.95264023444064,2.31847570351997,-24.2265789545636,4.25942246235416e-89,7.26313112423167e-86,192.502125149887
"ENSG00000234281.5","LANCL1-AS1","antisense",-4.91253799839552,-2.08345941483835,-24.22352624925,4.41587381734007e-89,7.26313112423167e-86,192.281657731932
"ENSG00000034971.16","MYOC","protein_coding",-5.71493551922298,-3.34318954342746,-24.190783147562,6.50207542071606e-89,1.01316023634589e-85,191.796780523406
"ENSG00000165312.6","OTUD1","protein_coding",-2.06032365706509,4.03740270236629,-24.1046667411065,1.79897517229227e-88,2.66302294754425e-85,191.048495187609
"ENSG00000105227.14","PRX","protein_coding",-3.74225162125086,3.32714699787983,-24.0498999662977,3.43655938337033e-88,4.84489414781247e-85,190.411991154812
"ENSG00000120156.20","TEK","protein_coding",-3.39118678808812,3.1379442644782,-24.0274497937904,4.48081410147957e-88,6.02995374038201e-85,190.146416220292
"ENSG00000150625.16","GPM6A","protein_coding",-5.69732510959971,0.174390794242527,-23.8664472800114,3.00481634832562e-87,3.86785186124037e-84,188.260276756566
"ENSG00000072163.19","LIMS2","protein_coding",-3.10065213073616,3.82445076965287,-23.7677146368556,9.65332324197322e-87,1.19081786625775e-83,187.081247574628
"ENSG00000130307.11","USHBP1","protein_coding",-2.7454264731577,1.15102121532191,-23.7249263109356,1.600827607417e-86,1.89576408580751e-83,186.572447713724
"ENSG00000183090.5","FREM3","protein_coding",-5.32279340285258,-3.72623782460576,-23.5903841524601,7.85379491531512e-86,8.94305585626228e-83,184.612704575809
"ENSG00000171819.4","ANGPTL7","protein_coding",-5.28450435895272,-3.54128723634299,-23.5564793889217,1.17259567322463e-85,1.2857728704255e-82,184.248621336133
"ENSG00000168309.16","FAM107A","protein_coding",-4.95244525644677,2.9220847896925,-23.5516598046041,1.24134446920846e-85,1.29088992921949e-82,184.544242444743
"ENSG00000131477.10","RAMP2","protein_coding",-2.94134091620645,3.51405673827591,-23.5500986301288,1.26446693060073e-85,1.29088992921949e-82,184.516713384289
"ENSG00000101331.15","CCM2L","protein_coding",-2.83015919485976,1.46705686741025,-23.5128417885182,1.96420335690298e-85,1.93840681948232e-82,184.089447140528
"ENSG00000120903.12","CHRNA2","protein_coding",-4.69765287586997,-4.62315637136634,-23.3814924440375,9.27980034714222e-85,8.86250867991912e-82,181.949259514041
"ENSG00000162367.11","TAL1","protein_coding",-3.14077011058819,1.07263154066112,-23.3533096680207,1.29487514392118e-84,1.19800229721658e-81,182.207508125137
"ENSG00000122679.8","RAMP3","protein_coding",-3.36624386295788,3.47102605169973,-23.1915161347078,8.76677041913467e-84,7.86512136451216e-81,180.29415431544
"ENSG00000242435.1","UPK3BP1","transcribed_unprocessed_pseudogene",-3.99386420882252,-0.276860135249548,-23.1019288429913,2.52771915516604e-83,2.15435104252321e-80,179.221427441855
"ENSG00000243566.6","UPK3B","protein_coding",-6.14674234343823,1.80933951581423,-23.1012906590833,2.54685828846559e-83,2.15435104252321e-80,179.246908176468
"ENSG00000263155.5","MYZAP","protein_coding",-3.70883345106329,2.23763569547,-23.0604552928053,4.12685982543898e-83,3.39388366644296e-80,178.763549212542
"ENSG00000275612.1","RP11-35J10.6","sense_intronic",-3.73905085862751,-5.37202988164467,-22.9647450780891,1.27904903456547e-82,1.02344664100933e-79,176.791131712046
"ENSG00000169744.12","LDB2","protein_coding",-2.77033722374094,3.76038323369893,-22.848150844159,5.07321656765227e-82,3.95256972899771e-79,176.237780537893
"ENSG00000159307.18","SCUBE1","protein_coding",-4.54922604085228,1.1601685786223,-22.8388786506061,5.66066569514218e-82,4.29717098898409e-79,176.158506973194
"ENSG00000136160.14","EDNRB","protein_coding",-3.87967449927887,3.60686944091348,-22.8093243859609,8.02663819472033e-82,5.94091625982225e-79,175.78339933212
"ENSG00000101280.7","ANGPT4","protein_coding",-4.94552763911259,-2.09552364157965,-22.7529644865882,1.56222626658275e-81,1.12807977679144e-78,175.056682542872
"ENSG00000231655.1","AC011742.3","processed_pseudogene",-2.71192038811943,-2.98847097673982,-22.7200731871674,2.30417029190653e-81,1.6242206110044e-78,174.489601773758
"ENSG00000102104.8","RS1","protein_coding",-5.02951145058872,-2.2385932558135,-22.6878334773437,3.37235814720236e-81,2.32190779781565e-78,174.264071298234
"ENSG00000010319.6","SEMA3G","protein_coding",-3.21514870327,2.83052502982036,-22.6523109263625,5.13082348012987e-81,3.40400062861224e-78,173.948721326501
"ENSG00000075914.12","EXOSC7","protein_coding",-1.92849799169024,5.05269221329753,-22.6516023511511,5.17395218156964e-81,3.40400062861224e-78,173.891711751756
"ENSG00000276668.1","RP11-35J10.7","sense_intronic",-3.88361874380261,-5.13362212589707,-22.6477275226947,5.41629236470862e-81,3.48597286412094e-78,173.140259651061
"ENSG00000161649.12","CD300LG","protein_coding",-6.43246991838688,-2.23802626813008,-22.5852183015224,1.13340666508221e-80,7.13949738860085e-78,173.107976681066
"ENSG00000238018.2","AC093110.3","antisense",-2.04595755144011,3.2057744067416,-22.568420387205,1.3821531040932e-80,8.52500516662149e-78,172.960320133387
"ENSG00000139567.12","ACVRL1","protein_coding",-2.61338646517116,4.84455972231636,-22.430596073808,7.03829781530948e-80,4.25256826775618e-77,171.293983507885
"ENSG00000165810.16","BTNL9","protein_coding",-4.44933870183454,1.78978045199551,-22.4141386283782,8.54803058437971e-80,5.06145986962291e-77,171.156251607182
"ENSG00000154721.14","JAM2","protein_coding",-2.67078023751427,3.19922915279412,-22.4067263043185,9.32991307181546e-80,5.41610600792487e-77,171.050241508071
"ENSG00000254568.1","RP11-664I21.5","antisense",-2.97040040857682,-0.188832771708533,-22.4020669853182,9.85759539483573e-80,5.61238402422128e-77,170.983263694661
"ENSG00000095370.19","SH2D3C","protein_coding",-2.44852251756668,3.93278339049114,-22.3896744135864,1.14109026839114e-79,6.37417329924301e-77,170.835328016353
"ENSG00000167588.12","GPD1","protein_coding",-4.965536737052,1.39662582870425,-22.3720592164907,1.40490722001774e-79,7.70253391774912e-77,170.662604449343
"ENSG00000102683.7","SGCG","protein_coding",-4.57018683043318,-2.07571032835414,-22.3594926499516,1.62961362573924e-79,8.77206200066109e-77,170.430581973415
"ENSG00000178084.1","HTR3C","protein_coding",-5.278181095513,-4.42699771817659,-22.2659624320345,4.91605646256973e-79,2.59901370769356e-76,168.999918774795
"ENSG00000154133.14","ROBO4","protein_coding",-3.01130550849202,4.17317806682749,-22.2234449206656,8.12025851572816e-79,4.21769076520435e-76,168.870380806459
"ENSG00000225683.5","PACRG-AS3","antisense",-4.1673361909518,-5.38884454630149,-22.2143819145999,9.03702708776919e-79,4.6129348958706e-76,168.079906517932
"ENSG00000197465.13","GYPE","protein_coding",-3.83108941565799,-1.54915785569233,-22.193777896898,1.15248415342621e-78,5.78312641463327e-76,168.506663446893
"ENSG00000271758.2","RP11-35J10.5","lincRNA",-3.94247495246845,-5.07759104062239,-22.1723846825335,1.48348632163012e-78,7.32001600636354e-76,167.666548893752
"ENSG00000277494.1","GPIHBP1","protein_coding",-4.55959226162203,1.16682622091364,-22.0790900815052,4.46047675005667e-78,2.16486679774062e-75,167.219795449696
"ENSG00000102760.12","RGCC","protein_coding",-3.02000004080193,5.24343656803656,-22.0244935763188,8.49392965648072e-78,4.05598840983497e-75,166.507710604432
"ENSG00000170989.8","S1PR1","protein_coding",-2.90155036345801,4.32240396891076,-22.0049995422611,1.06899655457069e-77,5.02360507851107e-75,166.290440142599
"ENSG00000256013.1","RP11-27M24.1","antisense",-3.04928412855809,4.85499595114968,-21.9963675497584,1.18357564150467e-77,5.47514694412299e-75,166.181866942968
"ENSG00000070778.12","PTPN21","protein_coding",-2.60733869492155,4.0141967802787,-21.8998453743258,3.69468157535112e-77,1.68284219568993e-74,165.063290848975
"ENSG00000140600.16","SH3GL3","protein_coding",-5.67579930778373,-3.02951291298097,-21.852724242067,6.43981676355007e-77,2.88874568335854e-74,164.430889107419
"ENSG00000154342.5","WNT3A","protein_coding",-5.66667022641376,-1.29773161088164,-21.8436000757508,7.17120168718813e-77,3.16881488284913e-74,164.411525345114
"ENSG00000114790.12","ARHGEF26","protein_coding",-3.05002014303355,3.62856606442514,-21.8100595450283,1.06492013152656e-76,4.63647432558462e-74,164.018031703776
"ENSG00000151718.15","WWC2","protein_coding",-2.4263872390262,4.89346513086458,-21.7452076950482,2.28716544032254e-76,9.81359710524479e-74,163.221034540097
"ENSG00000140505.6","CYP1A2","protein_coding",-5.09851203836386,-4.73701953791641,-21.7266703200646,2.84562424695386e-76,1.20353644936166e-73,162.599033341641
"ENSG00000168539.3","CHRM1","protein_coding",-5.45766075627345,-2.96198141083051,-21.6237271657885,9.57094282859825e-76,3.9909483575138e-73,161.724361161665
"ENSG00000182255.6","KCNA4","protein_coding",-5.36707735468142,-3.50054690660643,-21.6041935219898,1.20472657201992e-75,4.95376873489191e-73,161.42041306558
"ENSG00000198844.10","ARHGEF15","protein_coding",-2.6746780049947,3.08624935120672,-21.5873753437487,1.46866894213913e-75,5.9563579042426e-73,161.42320898822
"ENSG00000176771.16","NCKAP5","protein_coding",-4.54168242508872,1.56659884302823,-21.5577427915339,2.08208741865831e-75,8.33003785362133e-73,161.091546777899
"ENSG00000116016.13","EPAS1","protein_coding",-2.78078271407242,8.40429366175325,-21.5333513757391,2.77492565201444e-75,1.09539265138053e-72,160.759333453667
"ENSG00000269186.1","LINC01082","lincRNA",-4.25168773687236,-4.41579736750668,-21.505783553756,3.83914892806867e-75,1.49555056795265e-72,160.068966758138
"ENSG00000226239.1","RP1-310O13.7","antisense",-2.82484388158337,-0.0585514674956961,-21.4990141552137,4.15768576787584e-75,1.59860317978873e-72,160.393638752344
"ENSG00000105538.9","RASIP1","protein_coding",-2.58383482063939,3.11161376006216,-21.493188596942,4.45288082184463e-75,1.69015371296836e-72,160.314281659554
"ENSG00000254943.1","RP11-664I21.6","antisense",-3.09805340465332,0.139130218834852,-21.4776118650872,5.34921763387824e-75,2.00467009200759e-72,160.154149242848
"ENSG00000268388.5","FENDRR","lincRNA",-4.72205523054063,1.28821278261945,-21.4554692383158,6.94231339132412e-75,2.56917662829427e-72,159.897029451171
"ENSG00000249751.3","ECSCR","protein_coding",-2.40806338646239,3.05228458398024,-21.441175586141,8.21450114217424e-75,3.00245087426186e-72,159.708526767059
"ENSG00000268505.1","RP11-805I24.3","lincRNA",-4.65097723621878,-3.6973271980223,-21.4143779480275,1.12609070575687e-74,4.06573676032169e-72,159.159396414459
"ENSG00000279686.1","AC142391.3","protein_coding",-2.41302266750485,2.78922949892558,-21.3659577142104,1.99095747932166e-74,7.10172134130084e-72,158.832974841209
"ENSG00000103241.6","FOXF1","protein_coding",-2.93180324891823,2.75894320635798,-21.3499050166924,2.40491588346192e-74,8.47618329116353e-72,158.642088072862
"ENSG00000189129.13","PLAC9","protein_coding",-3.07068125441455,1.57619284182286,-21.3097981531559,3.85515309410588e-74,1.34277250004822e-71,158.192999245508
"ENSG00000171132.13","PRKCE","protein_coding",-1.99247827353144,3.88933083583484,-21.3087632695677,3.90237749647169e-74,1.34341614140164e-71,158.121676944313
"ENSG00000183010.16","PYCR1","protein_coding",3.63064754051013,6.32884758990618,21.3061512269149,4.02415940919748e-74,1.36941682147932e-71,158.119619698649
"ENSG00000114854.7","TNNC1","protein_coding",-4.53764231510245,2.02477208205368,-21.2907250676705,4.8249175748369e-74,1.62325579227979e-71,157.952554463459
"ENSG00000139304.12","PTPRQ","protein_coding",-5.56058178160542,-2.33119605040779,-21.2813301645293,5.38873985632952e-74,1.79257339535384e-71,157.789757148811
"ENSG00000228401.4","HSPC324","antisense",-3.98655366658412,-2.40381899190576,-21.276537778784,5.70124992095077e-74,1.87545783510743e-71,157.683948685063
"ENSG00000155897.9","ADCY8","protein_coding",-5.7599258368847,-3.86552578260936,-21.2746896437532,5.82655031115867e-74,1.89561371991389e-71,157.59317019714
"ENSG00000250174.5","MYLK-AS2","antisense",-3.27150510671919,-4.52152304779803,-21.2560997406088,7.25062996468963e-74,2.33328424711523e-71,157.123489683606
"ENSG00000073754.5","CD5L","protein_coding",-4.77353494698778,-3.3995601029022,-21.1744089083825,1.89488980044038e-73,6.03226961632665e-71,156.434645320838
"ENSG00000233766.7","AC098617.1","antisense",-3.73846708577062,1.12553137725811,-21.1705895662339,1.98191909386002e-73,6.24220177583188e-71,156.560767369537
"ENSG00000047648.21","ARHGAP6","protein_coding",-2.71454234130091,1.74439023819383,-21.1163509932341,3.74967848090969e-73,1.16855769585065e-70,155.925441682599
"ENSG00000198873.11","GRK5","protein_coding",-2.7796494452356,4.12251282954617,-21.1152780099251,3.79726803219582e-73,1.17106163917906e-70,155.851432235267
"ENSG00000168952.15","STXBP6","protein_coding",-4.07951039584612,1.61296836807685,-21.1110141885458,3.99242116735388e-73,1.21855279464617e-70,155.85191517342
"ENSG00000111052.7","LIN7A","protein_coding",-3.16438253298188,1.44944577661509,-21.0960232603778,4.76162612909552e-73,1.4384969712041e-70,155.688096592599
"ENSG00000161835.10","GRASP","protein_coding",-2.65496086739967,2.77378798485167,-21.0448019134132,8.69286013918851e-73,2.59960421495773e-70,155.068237373167
"ENSG00000187950.8","OVCH1","protein_coding",-4.90179678933028,-2.8630903233016,-20.9255038137403,3.52959940749682e-72,1.04497320058351e-69,153.577064976705
"ENSG00000164849.9","GPR146","protein_coding",-2.42013913775844,2.33733906151805,-20.9148186391285,4.00141297092801e-72,1.1729290338346e-69,153.560541458125
"ENSG00000181072.11","CHRM2","protein_coding",-5.1542763572135,-4.07981851772316,-20.8755636876998,6.34398602152999e-72,1.84137304071977e-69,152.885825046891
"ENSG00000168481.8","LGI3","protein_coding",-6.84120313627745,0.0634447786976173,-20.8613095009092,7.49944270491945e-72,2.15561651186258e-69,152.941214703701
"ENSG00000261371.5","PECAM1","protein_coding",-2.34419378716039,7.3568310685015,-20.8435334456586,9.23935717993411e-72,2.63019623720317e-69,152.648682519718
"ENSG00000104967.6","NOVA2","protein_coding",-2.60610727670856,1.71843681616219,-20.8089129509688,1.38704941921187e-71,3.91095096239872e-69,152.332369844849
"ENSG00000133121.20","STARD13","protein_coding",-2.10897284309685,3.53297771362202,-20.78129951242,1.91780257090954e-71,5.3564587655045e-69,151.95153944925
"ENSG00000258168.5","RP11-588H23.3","antisense",-2.78903870760207,2.19608035866506,-20.7185628008214,4.00323490475549e-71,1.10766142607655e-68,151.264972983852
"ENSG00000123119.11","NECAB1","protein_coding",-3.48180834065629,1.1323487175923,-20.6900775211294,5.59097237522368e-71,1.53265118648956e-68,150.942873084065
"ENSG00000248924.2","RP11-481K16.2","transcribed_processed_pseudogene",-1.84421215797179,-0.550350051276482,-20.6763078651706,6.57063797238953e-71,1.7846817230327e-68,150.758235663396
"ENSG00000233746.1","LINC00656","lincRNA",-3.83566914372327,-4.32170480709118,-20.6593389014822,8.01699544460195e-71,2.15773788302623e-68,150.257548978526
"ENSG00000260908.1","CTB-134H23.3","transcribed_unprocessed_pseudogene",-4.5606567577327,-0.422558655128341,-20.6272075702242,1.16841186954717e-70,3.11639655944265e-68,150.21427516509
"ENSG00000257607.1","RP11-449P15.1","antisense",-2.40952436138773,2.074836347632,-20.6255510760559,1.19132011481605e-70,3.14912708207535e-68,150.18600268163
"ENSG00000204305.13","AGER","protein_coding",-6.91782336920607,4.88252165483324,-20.5749056989068,2.15675203814252e-70,5.65069033993341e-68,149.551898233212
"ENSG00000137878.16","GCOM1","protein_coding",-1.78282408238203,3.91027319896404,-20.5590276724617,2.59775446494547e-70,6.74641392010311e-68,149.342663754036
"ENSG00000159708.17","LRRC36","protein_coding",-4.41994387818811,0.69946317143722,-20.4966207731651,5.39616263536263e-70,1.3892068781091e-67,148.690081268861
"ENSG00000128268.11","MGAT3","protein_coding",-3.96621477590048,2.34306599783463,-20.4937259023067,5.58224836790003e-70,1.42472452741421e-67,148.626791945672
"ENSG00000257002.1","AP000438.2","antisense",-4.09279291283681,-3.79480069612605,-20.4929143469736,5.63555772771972e-70,1.42603694091342e-67,148.411181949494
"ENSG00000179776.17","CDH5","protein_coding",-2.66780498392683,5.28655958042027,-20.4914070943571,5.73591965707124e-70,1.43913252006145e-67,148.519667032942
"ENSG00000167434.9","CA4","protein_coding",-5.90115886728577,-0.227706536570432,-20.4634280304011,7.95968078912502e-70,1.98028831464567e-67,148.304457726588
"ENSG00000237923.1","XXbac-BPG27H4.8","lincRNA",-3.7257002103623,-5.53280106491513,-20.4167180611024,1.37527049547612e-69,3.39302152408884e-67,147.182362465143
"ENSG00000164764.10","SBSPON","protein_coding",-3.43998552600873,1.10782321612498,-20.3989076306781,1.69404036253729e-69,4.14493875812224e-67,147.552648338726
"ENSG00000227954.6","TARID","antisense",-3.60382256702794,1.97126457665637,-20.3952816227719,1.76747979865941e-69,4.28918089500906e-67,147.490355533389
"ENSG00000213853.9","EMP2","protein_coding",-2.94953675635643,7.75625599188145,-20.3682488900535,2.42518642786823e-69,5.837404014916e-67,147.105857120811
"ENSG00000107742.12","SPOCK2","protein_coding",-3.62413973933508,5.87440276465757,-20.3540409487884,2.86381516738051e-69,6.83758966495704e-67,146.924875263608
"ENSG00000134917.9","ADAMTS8","protein_coding",-4.83640788055068,1.32777336337165,-20.2916349610234,5.94272059599941e-69,1.40752148772127e-66,146.286095441553
"ENSG00000022267.16","FHL1","protein_coding",-3.90973207520167,4.59834646384954,-20.2902520845142,6.03961327310954e-69,1.41911738542604e-66,146.195572308984
"ENSG00000032444.15","PNPLA6","protein_coding",-1.63173212694655,5.94591380818952,-20.2807218821319,6.75168917274154e-69,1.57394102085186e-66,146.047645136301
"ENSG00000142748.12","FCN3","protein_coding",-4.91874798640173,2.55720351181043,-20.256014205736,9.01333980017574e-69,2.08475732909377e-66,145.852209144965
"ENSG00000248138.5","RP11-446J8.1","antisense",-2.65584354998834,-0.441720651476174,-20.231012967001,1.20733272223971e-68,2.77087539338208e-66,145.59067833759
"ENSG00000169252.5","ADRB2","protein_coding",-3.51384722541813,1.97782134232748,-20.2255803004936,1.28649385070289e-68,2.92726433116841e-66,145.503325806434
"ENSG00000114654.7","EFCC1","protein_coding",-3.15403442149099,1.63474528574069,-20.2250000466852,1.29524970405682e-68,2.92726433116841e-66,145.52055101076
"ENSG00000232188.1","RP11-312J18.6","lincRNA",-4.27469673735795,-4.77772654684205,-20.1833726207455,2.10693666377406e-68,4.72560355058293e-66,144.640651035369
"ENSG00000179133.12","C10orf67","protein_coding",-5.09850612865493,-2.08050013289219,-20.1728196415642,2.38345696601585e-68,5.30561104780943e-66,144.885856678304
"ENSG00000166292.11","TMEM100","protein_coding",-4.90265367721053,2.04056329409259,-20.1720158374358,2.40594894503967e-68,5.3157107811078e-66,144.871521212723
"ENSG00000183019.7","MCEMP1","protein_coding",-4.9827375787376,2.25409431346326,-20.1711789073808,2.4295932854212e-68,5.32818805986518e-66,144.861656697149
"ENSG00000246430.6","LINC00968","lincRNA",-3.98269040293335,-1.10136991883909,-20.1664269786264,2.56831152819925e-68,5.59098758116669e-66,144.841010391282
"ENSG00000134256.12","CD101","protein_coding",-2.79572622195125,1.77678407382201,-20.1406835479739,3.46952695340133e-68,7.49772372134305e-66,144.534036808019
"ENSG00000234892.1","Z82214.2","antisense",-3.77224657823539,-4.25825915000907,-20.1286876904235,3.9914322091082e-68,8.56306825962734e-66,144.11200970096
"ENSG00000254951.7","RP11-494M8.4","sense_overlapping",-4.36272089434896,-3.97478722331516,-20.071093527659,7.82065467642123e-68,1.66574318237501e-65,143.533059855632
"ENSG00000092295.11","TGM1","protein_coding",-3.0182685668488,0.547988711095605,-20.0437206730793,1.07654230043503e-67,2.27657938190567e-65,143.421030108058
"ENSG00000092421.16","SEMA6A","protein_coding",-2.91908240191091,2.68779197344124,-20.0395022155832,1.13088179526779e-67,2.37453095253179e-65,143.330909300236
"ENSG00000150048.10","CLEC1A","protein_coding",-2.4191996311366,1.27119599850605,-20.0250012991714,1.33944971873045e-67,2.79265833610801e-65,143.20263449543
"ENSG00000105339.10","DENND3","protein_coding",-2.0742799137082,5.2063779614771,-20.0034088930834,1.72333128308956e-67,3.56789831938109e-65,142.829040421792
"ENSG00000241978.9","AKAP2","protein_coding",-2.59202546247136,6.22708013858588,-19.9262075828534,4.24144149311246e-67,8.72028589201997e-65,141.928273013531
"ENSG00000133800.8","LYVE1","protein_coding",-3.39971235834311,2.35286908149067,-19.915882787849,4.78416423577237e-67,9.76827354236392e-65,141.893762636063
"ENSG00000157654.17","PALM2-AKAP2","protein_coding",-2.58127370735326,6.23555392638901,-19.8936286341925,6.20158846005908e-67,1.25756320512677e-64,141.549310223967
"ENSG00000120279.6","MYCT1","protein_coding",-2.36533838423057,2.73365524141475,-19.8272410168065,1.34453358106126e-66,2.70790892523128e-64,140.867764027871
"ENSG00000248464.1","FGF10-AS1","antisense",-3.3069114478737,-5.03072495752016,-19.7610191100256,2.90812985773599e-66,5.81743868703593e-64,139.782704121194
"ENSG00000171509.15","RXFP1","protein_coding",-3.55400669106049,-0.222105635369961,-19.7591621858074,2.97170673195051e-66,5.9047214433642e-64,140.120774509335
"ENSG00000171115.3","GIMAP8","protein_coding",-2.60658101377789,3.75806384441033,-19.7547004652398,3.1302015779682e-66,6.17818319448844e-64,139.982199759084
"ENSG00000136114.15","THSD1","protein_coding",-2.32780952860184,1.95209982040399,-19.7418077089279,3.6372738820152e-66,7.13146559940013e-64,139.906327131372
"ENSG00000267107.6","PCAT19","lincRNA",-2.67751170828109,1.91564592966814,-19.7290417774895,4.22018120436513e-66,8.21991346950223e-64,139.754101805325
"ENSG00000226252.1","RP1-18D14.7","antisense",-3.40675073390333,-2.42701271793489,-19.7247965945832,4.43400989434573e-66,8.57995404784312e-64,139.63233702814
"ENSG00000166265.11","CYYR1","protein_coding",-2.26517533561816,3.38335260911776,-19.7184338875597,4.77493958873387e-66,9.17966632883474e-64,139.575237072172
"ENSG00000154783.11","FGD5","protein_coding",-2.37357751664546,4.15599381978961,-19.6922233405889,6.47850990982366e-66,1.23743718961445e-63,139.239296454407
"ENSG00000259417.2","LINC01314","protein_coding",-4.63408925772422,-0.860053775642953,-19.6651759633422,8.87525384965553e-66,1.68436388123655e-63,139.032106041721
"ENSG00000036473.6","OTC","protein_coding",-4.37196328744175,-4.4854189816785,-19.6606921293646,9.35061689531683e-66,1.76327620256529e-63,138.700196281769
"ENSG00000120907.17","ADRA1A","protein_coding",-4.99123281605897,-3.3303171159825,-19.6533173438061,1.01884347440602e-65,1.90910632299144e-63,138.78725961228
"ENSG00000261143.1","ADAMTS7P3","transcribed_unprocessed_pseudogene",-3.30683363865042,0.26346183018952,-19.6276454653775,1.37346198693079e-65,2.55740349591653e-63,138.598131173769
"ENSG00000163492.14","CCDC141","protein_coding",-4.00940159783482,-0.596790123073856,-19.5618299701347,2.95268217079242e-65,5.46356927178003e-63,137.836710470208
"ENSG00000169418.9","NPR1","protein_coding",-3.16336414754008,3.23737366174287,-19.5478900987378,3.47211456210267e-65,6.38480892705663e-63,137.596604799011
"ENSG00000137834.14","SMAD6","protein_coding",-2.68079262195235,3.35017704328833,-19.5288521557602,4.33206549553111e-65,7.91698339880827e-63,137.382042181573
"ENSG00000148677.6","ANKRD1","protein_coding",-5.56356656040096,0.21199461323281,-19.5209791355089,4.74713935132035e-65,8.62231948682148e-63,137.350668869513
"ENSG00000172159.15","FRMD3","protein_coding",-2.72521792814975,1.42773241838057,-19.5156350239266,5.05130149852068e-65,9.11883122958556e-63,137.288743340581
"ENSG00000092051.16","JPH4","protein_coding",-2.97064527123887,-0.165770393111681,-19.4549572141902,1.0222197532205e-64,1.83417200083915e-62,136.600863118636
"ENSG00000162687.16","KCNT2","protein_coding",-3.36992962100778,0.0555643960511825,-19.4343173745704,1.29909026206453e-64,2.31691965654713e-62,136.362530477868
"ENSG00000131097.6","HIGD1B","protein_coding",-3.02326698882878,1.0851870853582,-19.4331087113952,1.31745098451106e-64,2.33559603876854e-62,136.342972612918
"ENSG00000055813.5","CCDC85A","protein_coding",-3.33133712171086,1.45287070506106,-19.4306516282945,1.35557956881623e-64,2.38888623299841e-62,136.295723591909
"ENSG00000234880.1","LINC00163","lincRNA",-3.9758212940291,-4.03173377975634,-19.4238176466411,1.46752596059665e-64,2.5708623425695e-62,136.06785720343
"ENSG00000206172.8","HBA1","protein_coding",-4.8604165611409,2.89773789970168,-19.3682301634973,2.79772119147934e-64,4.87231374087866e-62,135.525955186191
"ENSG00000118526.6","TCF21","protein_coding",-3.87940058096066,2.61237504786156,-19.3429298936075,3.75226639384056e-64,6.49646776935928e-62,135.245742703949
"ENSG00000164035.9","EMCN","protein_coding",-3.04370983965124,3.24350290778149,-19.3368640088089,4.02582795454599e-64,6.92957339664468e-62,135.155394300053
"ENSG00000157554.18","ERG","protein_coding",-2.25620588168808,3.75759650682083,-19.3051132148785,5.81827402414884e-64,9.95698385889887e-62,134.77161473256
"ENSG00000215595.1","C20orf202","protein_coding",-2.69770533310656,-1.90612864703211,-19.2971193551469,6.38342609383759e-64,1.08613628123078e-61,134.743700140854
