"EnsemblID","Symbol","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000157654.17","PALM2-AKAP2","protein_coding",-2.53141942649372,6.23555392638901,-21.3130070096255,9.73355978059616e-74,2.32396589406718e-71,157.147498800704
"ENSG00000064989.12","CALCRL","protein_coding",-2.78805601880793,4.6741925560687,-21.2853018719584,1.3438189030672e-73,3.18280819553661e-71,156.842305898413
"ENSG00000232188.1","RP11-312J18.6","lincRNA",-4.29711335374661,-4.77772654684205,-21.2822479577542,1.39244956447047e-73,3.27181442902481e-71,156.517481794472
"ENSG00000121691.4","CAT","protein_coding",-2.14269787986605,6.34609044551203,-21.280463027333,1.42168343750237e-73,3.31420156304686e-71,156.765472361125
"ENSG00000120279.6","MYCT1","protein_coding",-2.30291946647016,2.73365524141475,-21.2774136054164,1.47305382437183e-73,3.40712746284004e-71,156.830920433102
"ENSG00000257002.1","AP000438.2","antisense",-3.9290276349939,-3.79480069612605,-21.2700208835554,1.73230150833458e-73,3.97569910509718e-71,156.487996737655
"ENSG00000148677.6","ANKRD1","protein_coding",-5.49665790596432,0.21199461323281,-21.246285709458,2.11625527036518e-73,4.81952719495628e-71,156.496164469991
"ENSG00000263585.1","RP11-498C9.13","antisense",3.52767718241567,4.3761234381189,21.2273601740505,2.63769991270764e-73,5.96120180271926e-71,156.268880417846
"ENSG00000171509.15","RXFP1","protein_coding",-3.51775662617966,-0.222105635369961,-21.2031462000313,3.49624183416918e-73,7.84164664715247e-71,156.005806257036
"ENSG00000092421.16","SEMA6A","protein_coding",-2.77971678353392,2.68779197344124,-21.1899464799912,4.07668150182542e-73,9.07475432654462e-71,155.804477229759
"ENSG00000183019.7","MCEMP1","protein_coding",-4.9264311607168,2.25409431346326,-21.1543978906575,6.16501364050981e-73,1.36209995403682e-70,155.40352265883
"ENSG00000181072.11","CHRM2","protein_coding",-4.89745160678374,-4.07981851772316,-21.1393175423944,7.34728161523649e-73,1.61128607037549e-70,155.087582195007
"ENSG00000259417.2","LINC01314","protein_coding",-4.59686426156322,-0.860053775642953,-21.1000860020343,1.1596259905208e-72,2.52440346142344e-70,154.811423919101
"ENSG00000248924.2","RP11-481K16.2","transcribed_processed_pseudogene",-1.78805586459709,-0.550350051276482,-21.0909802914741,1.28917974715749e-72,2.78594566382078e-70,154.682499340715
"ENSG00000154783.11","FGD5","protein_coding",-2.28924518508336,4.15599381978961,-21.0742159840514,1.56671414589053e-72,3.36116949298805e-70,154.415988410987
"ENSG00000171115.3","GIMAP8","protein_coding",-2.53895142195536,3.75806384441033,-21.0672697923125,1.69852904606135e-72,3.61774467177642e-70,154.351850605584
"ENSG00000133800.8","LYVE1","protein_coding",-3.27117543496824,2.35286908149067,-21.0621999098489,1.80168467573052e-72,3.81004832211984e-70,154.329999217671
"ENSG00000036473.6","OTC","protein_coding",-4.26396527152633,-4.4854189816785,-21.0395306783113,2.34511426440889e-72,4.92407467461628e-70,153.860700765798
"ENSG00000233746.1","LINC00656","lincRNA",-3.74186916497808,-4.32170480709118,-21.0330084083798,2.52988535617859e-72,5.27463280669179e-70,153.722584210621
"ENSG00000105538.9","RASIP1","protein_coding",-2.46598776248235,3.11161376006216,-21.0062773179636,3.45207078899591e-72,7.14699355097993e-70,153.678691861558
"ENSG00000189129.13","PLAC9","protein_coding",-2.90581308489324,1.57619284182286,-20.9885334783744,4.24294969837875e-72,8.72338672015286e-70,153.51845470672
"ENSG00000246430.6","LINC00968","lincRNA",-3.90774933117994,-1.10136991883909,-20.9859329888802,4.37317692545077e-72,8.92912248654452e-70,153.482137336954
"ENSG00000155511.17","GRIA1","protein_coding",-5.31089457387968,-0.688128386643526,-20.9678052978413,5.39901160108942e-72,1.09481601001269e-69,153.280757417786
"ENSG00000104967.6","NOVA2","protein_coding",-2.44025187802384,1.71843681616219,-20.9609471441679,5.84703090436903e-72,1.17759997928401e-69,153.191351309204
"ENSG00000159708.17","LRRC36","protein_coding",-4.156689416944,0.69946317143722,-20.9062788974875,1.1037439478392e-71,2.20793535944104e-69,152.563110244206
"ENSG00000134917.9","ADAMTS8","protein_coding",-4.57986792706281,1.32777336337165,-20.8409845220518,2.35687514019768e-71,4.6830634497109e-69,151.794172450678
"ENSG00000227954.6","TARID","antisense",-3.4096790585352,1.97126457665637,-20.8279710389833,2.74149845478238e-71,5.41098688348581e-69,151.637436625731
"ENSG00000166265.11","CYYR1","protein_coding",-2.23413231433312,3.38335260911776,-20.8233014406834,2.89430620528824e-71,5.67475692144131e-69,151.546006493353
"ENSG00000172159.15","FRMD3","protein_coding",-2.7392601922853,1.42773241838057,-20.8001438904027,3.78754342920339e-71,7.37723755032866e-69,151.333714266769
"ENSG00000135917.13","SLC19A3","protein_coding",-3.78908966976113,1.11354862159796,-20.7688734367464,5.44592758775755e-71,1.05380478538006e-68,150.963588806346
"ENSG00000120907.17","ADRA1A","protein_coding",-4.6089738560173,-3.3303171159825,-20.7552629276734,6.37835946492503e-71,1.22621889817254e-68,150.7576171257
"ENSG00000105339.10","DENND3","protein_coding",-2.03337244118312,5.2063779614771,-20.7484875849229,6.90040909331912e-71,1.3180226555923e-68,150.608910945987
"ENSG00000183378.11","OVCH2","protein_coding",-4.49064397186338,-3.4620339583918,-20.7194536645258,9.6664996696713e-71,1.83452813602749e-68,150.29167676084
"ENSG00000150048.10","CLEC1A","protein_coding",-2.33268757539688,1.27119599850605,-20.6842994168364,1.45375859170402e-70,2.74139980038149e-68,150.001393958806
"ENSG00000148488.15","ST8SIA6","protein_coding",-4.05864047191824,-1.03641503110742,-20.655514183007,2.03039933478179e-70,3.80455713326263e-68,149.668940841408
"ENSG00000257894.2","RP1-78O14.1","lincRNA",-4.38956290805581,-0.670098097662799,-20.6298069983779,2.7361262365067e-70,5.0947014690577e-68,149.373960799375
"ENSG00000226239.1","RP1-310O13.7","antisense",-2.62863678620819,-0.0585514674956961,-20.6242434239201,2.91858259237302e-70,5.40047226436223e-68,149.308267094791
"ENSG00000164764.10","SBSPON","protein_coding",-3.15561001804321,1.10782321612498,-20.6188080468963,3.10857230764833e-70,5.71629762361717e-68,149.234131824145
"ENSG00000105974.11","CAV1","protein_coding",-3.97310720891259,6.56023877539756,-20.6138766205336,3.29162083766231e-70,6.01553867406361e-68,149.053003919595
"ENSG00000136114.15","THSD1","protein_coding",-2.24444073627416,1.95209982040399,-20.6121548590711,3.35803620256967e-70,6.09926501921948e-68,149.158028493927
"ENSG00000225243.5","RP1-127D3.4","antisense",-3.58435081914394,0.240884012161394,-20.597490058515,3.98083829778811e-70,7.18638406367774e-68,148.995307061979
"ENSG00000131097.6","HIGD1B","protein_coding",-2.96682944148308,1.0851870853582,-20.5665102203752,5.70225955926273e-70,1.02315816067595e-67,148.638855875169
"ENSG00000164035.9","EMCN","protein_coding",-2.99778633237228,3.24350290778149,-20.5615902585669,6.03712985525596e-70,1.07671847285969e-67,148.510934594603
"ENSG00000127329.15","PTPRB","protein_coding",-2.80913814670056,5.04957860179871,-20.4988414580952,1.24983978001075e-69,2.21573392377235e-67,147.722270829545
"ENSG00000280339.1","RP11-736K20.4","TEC",-2.77602183596893,-0.209719833972186,-20.4982512362354,1.25842208983658e-69,2.21766930902988e-67,147.854871859963
"ENSG00000081248.10","CACNA1S","protein_coding",-4.23986465447855,-4.28775828548034,-20.4039494821734,3.75433699493802e-69,6.57697639480089e-67,146.603828604164
"ENSG00000206172.8","HBA1","protein_coding",-4.57995219473048,2.89773789970168,-20.3976808244645,4.03719080768259e-69,7.03088653248534e-67,146.622906764275
"ENSG00000134256.12","CD101","protein_coding",-2.64451483405338,1.77678407382201,-20.3775232916217,5.09929786375067e-69,8.82864400901769e-67,146.439071530922
"ENSG00000112782.15","CLIC5","protein_coding",-4.63606605861604,4.32432608920148,-20.3709722044761,5.50138622957589e-69,9.4694209716758e-67,146.281829239507
"ENSG00000114654.7","EFCC1","protein_coding",-3.05921024111321,1.63474528574069,-20.3605795085369,6.20526159165862e-69,1.06192470914824e-66,146.257452585338
"ENSG00000234880.1","LINC00163","lincRNA",-3.81590408478774,-4.03173377975634,-20.3494693648643,7.0575480011567e-69,1.20083773633474e-66,145.986265366366
