EnsemblID,EnsemblID_base,Symbol,gene_type,HGNC_ID,UniProt_ID,OpenTargets_target_ID,ChEMBL_target_ID,U0_tested,U1_DE,U2_effect_supported_DE,effect_band,biotype_track,retrieval_queue,logFC_S0,FDR_S0,P_value_S0,AveExpr_S0,mean_logCPM_Tumor,mean_logCPM_Normal,logFC_S1,FDR_S1,logFC_S2,FDR_S2,logFC_S3,FDR_S3,logFC_S4,FDR_S4,logFC_S5,FDR_S5,logFC_S6,FDR_S6,sign_S0,sign_concordant_S1_S6_count,sign_concordant_all_S1_S6,n_sensitivity_FDR05,median_abs_delta_logFC_vs_S0,max_abs_delta_logFC_vs_S0,S6_sign_flip_vs_S0,model_dependent_any_top50,model_dependent_models,reduced_residual_df_any,reduced_residual_df_models,max_residual_df_loss
ENSG00000248551.1,ENSG00000248551,RP11-287F9.2,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-4.40540957433006,1.33675896419681e-123,4.51516234613527e-128,-5.5304691547512,-4.50618113042714,-1.32068255123567,-4.42864490397512,2.21199676246572e-114,-4.5477610425319,1.51393213458757e-172,-4.48518186766829,1.84595154822971e-117,-4.33137452551482,1.07930479166995e-96,-4.38249254444149,2.85930578912619e-148,-4.15816264197289,1.94777899522977e-31,DOWN,6,TRUE,6,0.076903671076734792,0.24724693235716977,FALSE,FALSE,,TRUE,S3;S4,12
ENSG00000108576.9,ENSG00000108576,SLC6A4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-8.03892661396647,2.35586568294479e-116,1.59147854012348e-120,-0.376985723630431,-1.01145154823125,6.62628339895313,-8.08272391409558,3.35469994836127e-107,-7.79859927325011,4.83676124122201e-165,-7.74699166636271,1.20394832272929e-114,-7.88884829472563,4.57476264991935e-94,-8.08841367551647,8.61072465975717e-132,-7.72060338434046,6.66331636479801e-31,DOWN,6,TRUE,6,0.19520282997860061,0.31832322962601101,FALSE,FALSE,,FALSE,,0
ENSG00000186994.11,ENSG00000186994,KANK3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.0354138601341,7.48630381240846e-114,7.58593239114551e-118,2.37203032923298,2.08890140550675,4.93043556500215,-3.05273761170618,1.83014440597848e-104,-2.88093486733682,1.07462842461119e-132,-2.88674822364504,9.04955111553284e-98,-2.99022848417783,1.42189494951772e-95,-3.02641253695215,1.10247028456514e-139,-2.94156956565267,4.54903063506667e-33,DOWN,6,TRUE,6,0.069514835218850157,0.15447899279728006,FALSE,FALSE,,FALSE,,0
ENSG00000224215.1,ENSG00000224215,RP11-371A19.2,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-5.54901404902322,1.98924798019793e-113,2.68762815672219e-117,-3.63360134111278,-3.48211458617195,1.45440933086031,-5.58103736344366,1.73856963803613e-104,-5.63186369815553,3.52904998866105e-164,-5.50048777857896,2.47617997229832e-116,-5.52053262353147,8.16370147842359e-96,-5.55622419671393,3.0683106679629e-142,-5.21432988232812,2.16589426398951e-32,DOWN,6,TRUE,6,0.040274792432350104,0.33468416669509971,FALSE,FALSE,,TRUE,S3;S4,1
ENSG00000244215.1,ENSG00000244215,LINC02016,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-5.7632558388681,6.80981301295413e-108,1.15007312925659e-111,-4.59656717118,-4.01935535774798,0.545638766724062,-5.76855606701701,4.0790559591707e-99,-5.73529796367212,8.67246661998944e-155,-5.90384871330888,1.95616890866684e-106,-5.86229160062686,6.31071295100251e-88,-5.71789494935631,1.15423235032319e-124,-5.63830161106835,2.16589426398951e-32,DOWN,6,TRUE,6,0.072198325635274951,0.14059287444078006,FALSE,FALSE,,FALSE,,0
ENSG00000182010.10,ENSG00000182010,RTKN2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-4.61631454046385,1.42589856348161e-106,2.88974916601015e-110,3.62980073139095,3.16344487134583,7.74948958722288,-4.61666614035232,1.07552025470446e-96,-4.60233488620397,3.00732395096872e-135,-4.6184805406152,1.95616890866684e-106,-4.59045257094404,2.42963251425192e-91,-4.70080823595971,1.69643258127639e-136,-4.54518372728502,3.94328961521189e-31,DOWN,6,TRUE,6,0.019920811889845069,0.084493695495860166,FALSE,FALSE,,FALSE,,0
ENSG00000237167.1,ENSG00000237167,AC128709.2,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-4.40385345271415,3.95413684779718e-105,9.34910421353113e-109,-5.24347543741152,-4.36504082067592,-1.06399309856157,-4.40894555910842,1.00261288346974e-96,-4.53343969733914,3.13673854787487e-149,-4.55311416143862,1.69954083316151e-104,-4.50847104683101,3.76527402422646e-88,-4.37769045765734,4.7209059744577e-123,-4.18904548802591,1.44146159830159e-28,DOWN,6,TRUE,6,0.11710191937092462,0.21480796468824082,FALSE,FALSE,,TRUE,S3;S4,7
ENSG00000180440.3,ENSG00000180440,SERTM1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_B_MODEL_SENSITIVE,-7.27744991875895,5.22519816616846e-102,1.41192951865661e-105,-2.9068925834938,-2.91192804221294,3.70046718118183,-7.32504969467161,6.3346732884981e-93,-7.32015438501944,1.06064095704341e-155,-7.06333780753032,4.53912331409533e-116,-6.91797919162487,5.42515601300436e-84,-7.27377788832026,4.32819801348945e-135,-6.46072434344383,2.84622835230099e-36,DOWN,6,TRUE,6,0.13085594357064512,0.81672557531511991,FALSE,TRUE,S4,FALSE,,0
ENSG00000198358.4,ENSG00000198358,RP11-544M22.1,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-6.65727329545503,3.14268917877193e-99,9.55353732653766e-103,-3.53418814122059,-3.33679592718328,2.32624464977842,-6.65322568331779,8.45366589816236e-90,-6.56476486643871,3.50008040860265e-149,-6.71118219766873,1.36431903040707e-101,-6.70057285448849,4.53983735508745e-81,-6.63836326189587,1.58114062195702e-130,-6.16283436798792,2.84622835230099e-36,DOWN,6,TRUE,6,0.04860423062357988,0.49443892746710993,FALSE,FALSE,,FALSE,,0
ENSG00000170323.8,ENSG00000170323,FABP4,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-6.15993807888664,8.15648682957377e-99,2.75501142659386e-102,1.20596964964561,0.635168891290697,6.76312713130658,-6.21427351919757,1.00368106537486e-90,-6.15937739621841,9.53513328305856e-142,-5.95975263710704,2.3459059261094e-97,-6.00298747182906,2.33167282491766e-82,-5.98039990081604,5.26552398626664e-128,-5.75849253487962,8.75785203656909e-30,DOWN,6,TRUE,6,0.16824439256408974,0.40144554400701971,FALSE,FALSE,,FALSE,,0
ENSG00000266120.1,ENSG00000266120,RP11-354P11.2,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-4.16500164669135,3.92149532567364e-98,1.45701711080221e-101,-5.2914641253189,-4.37854148304623,-1.43340012311336,-4.17467789185652,3.14440663818732e-89,-4.20276768455016,1.26206719469985e-137,-4.120294155883,5.51231162871536e-92,-4.10818880388754,3.09437331559425e-80,-4.30204273118948,1.57969919894072e-119,-4.06236952631848,3.4143054864787e-31,DOWN,6,TRUE,6,0.05076016680608042,0.13704108449812935,FALSE,FALSE,,TRUE,S3;S4,1
ENSG00000261863.1,ENSG00000261863,LINC01996,lincRNA,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-6.01706649451424,4.16425143815311e-97,1.68786790710793e-100,-3.70337337102405,-3.45773120727465,1.64685720072888,-6.0538400649948,2.70026516604558e-89,-5.93416347059545,4.13779468263608e-144,-5.95059424110049,1.06403042651882e-102,-5.98651624437712,2.62915298676372e-81,-5.84275754034986,5.50633211262222e-122,-5.2162300489025,1.20106994563236e-30,DOWN,6,TRUE,6,0.07468763866627004,0.80083644561173983,FALSE,FALSE,,FALSE,,0
ENSG00000163815.5,ENSG00000163815,CLEC3B,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-4.0195512038614,1.1453545707231e-96,5.02925400911989e-100,3.6763048148074,3.2742640764123,7.22939456963212,-4.0295648015511,1.63429425689093e-87,-3.97033640128164,2.27057692615806e-122,-3.93210136373125,1.04753443339683e-91,-4.01956935270025,6.9568363023003e-83,-3.94770343477566,2.11384544953372e-123,-3.94124116184583,7.30456827306567e-29,DOWN,6,TRUE,6,0.060531285832749582,0.087449840130149781,FALSE,FALSE,,FALSE,,0
ENSG00000158764.6,ENSG00000158764,ITLN2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-7.59235078438189,1.15637145356606e-94,5.46821602037587e-98,-1.66862881044509,-1.93989068005011,4.92499707751999,-7.59135603415984,4.11867034253151e-86,-7.39936767008968,1.75177121606582e-144,-7.42296148410832,7.03883149058349e-94,-7.5275889689681,3.8536301601259e-76,-7.49045496335903,5.47115153583667e-126,-6.85449598612673,9.49071900973061e-31,DOWN,6,TRUE,6,0.13564256064821523,0.7378547982551602,FALSE,FALSE,,FALSE,,0
ENSG00000135604.9,ENSG00000135604,STX11,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.15029533096086,1.65040687381719e-94,8.3618533767675e-98,2.55259629522243,2.22553060345898,5.49622082823657,-3.16791651216385,1.18811195738955e-86,-3.24702990428123,1.5207492387225e-128,-3.17000080694732,1.39039726425056e-92,-3.14293784483267,3.98649800450455e-79,-3.02420826811358,3.12228855373486e-128,-2.98420667581325,7.67227429352049e-26,DOWN,6,TRUE,6,0.058220024653415026,0.16608865514760973,FALSE,FALSE,,FALSE,,0
ENSG00000165312.6,ENSG00000165312,OTUD1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.06716088624723,2.4879562173036e-94,1.34456865084299e-97,4.03740270236629,3.8203925506979,5.9561109147846,-2.06032365706509,2.66302294754425e-85,-2.12925119253465,1.9685615200682e-120,-2.10882682063487,1.21472932256545e-95,-2.07010450543484,6.9568363023003e-83,-2.08990054079898,5.49895292043312e-125,-2.06250960974006,1.34712128689441e-25,DOWN,6,TRUE,6,0.014788441866945057,0.06209030628741985,FALSE,FALSE,,FALSE,,0
ENSG00000235387.2,ENSG00000235387,SPAAR,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.82491605790761,2.95105134951232e-94,1.6945170891613e-97,-0.393071690546847,-0.614420320605567,2.11264106293926,-2.85409030166293,5.83899319992518e-86,-2.77638657483391,3.08891723132249e-116,-2.78131388971566,6.20710860168333e-91,-2.80749709600617,5.52427908467358e-82,-2.84512505294346,3.15737004830037e-119,-2.67833519277487,2.65588392838457e-29,DOWN,6,TRUE,6,0.036388205973634902,0.14658086513273982,FALSE,FALSE,,FALSE,,0
ENSG00000234281.5,ENSG00000234281,LANCL1-AS1,antisense,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-4.88225650213414,6.12480381337421e-94,3.72378803758481e-97,-2.08345941483835,-2.28407418389598,2.28408227019998,-4.91253799839552,7.26313112423167e-86,-4.8263977784309,2.70709136434716e-131,-4.8785721839166,7.13508609854382e-94,-4.93463931911073,1.04911601724301e-79,-4.81112220049144,8.44369973190908e-128,-4.39847247537942,7.81355435906732e-29,DOWN,6,TRUE,6,0.054120770339914692,0.48378402675472021,FALSE,FALSE,,FALSE,,0
ENSG00000105227.14,ENSG00000105227,PRX,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.72358048525632,1.20058066253745e-93,7.70486813085578e-97,3.32714699787983,2.97152853113655,6.4851147092206,-3.74225162125086,4.84489414781247e-85,-3.53830199157164,1.01491620505777e-110,-3.65399764913268,2.68019264270401e-85,-3.73364952973477,5.04404540416463e-79,-3.79221708130758,6.72035236483197e-117,-3.65109906402588,2.0295806335066e-28,DOWN,6,TRUE,6,0.06910971608745009,0.18527849368468008,FALSE,FALSE,,FALSE,,0
ENSG00000034971.16,ENSG00000034971,MYOC,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-5.64602077514507,3.63679696593678e-93,2.45679724781246e-96,-3.34318954342746,-3.22163940615496,1.59776826055048,-5.71493551922298,1.01316023634589e-85,-5.49266469041165,2.6338209818695e-124,-5.34083463596983,2.58369186614392e-87,-5.49456986264637,4.71045284446396e-74,-5.63140272902069,4.2900260236512e-114,-5.17037554752008,1.5928889602081e-32,DOWN,6,TRUE,6,0.15240349861606006,0.47564522762499006,FALSE,FALSE,,FALSE,,0
ENSG00000120156.20,ENSG00000120156,TEK,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.34635655938304,1.18048277543803e-92,8.37334941707716e-96,3.1379442644782,2.78143634296931,6.31020281660063,-3.39118678808812,6.02995374038201e-85,-3.47816777276858,8.99639264959346e-125,-3.38552506755123,3.47836837616798e-94,-3.27137873464913,1.37413281217441e-77,-3.33072385521806,3.21284207165327e-119,-3.15407225972235,4.91041475446673e-28,DOWN,6,TRUE,6,0.059904026719495018,0.19228429966068994,FALSE,FALSE,,FALSE,,0
ENSG00000132622.10,ENSG00000132622,HSPA12B,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.89481640922701,4.30160419085531e-92,3.19649031273447e-95,2.31847570351997,2.03321548781266,4.90367774776733,-2.95264023444064,7.26313112423167e-86,-2.8443234141025,7.3809184029413e-118,-2.772960122501,6.71435625145141e-86,-2.77475006478708,2.54934836371962e-76,-2.91641256352121,3.3754454817099e-118,-2.65621089614284,5.07286291970339e-28,DOWN,6,TRUE,6,0.088945084826779874,0.23860551308417,FALSE,FALSE,,FALSE,,0
ENSG00000131477.10,ENSG00000131477,RAMP2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.92203466325557,1.14712807624473e-90,8.91168876363872e-94,3.51405673827591,3.21225982902606,6.19009157386486,-2.94134091620645,1.29088992921949e-82,-2.97230108223045,2.73545767431705e-119,-2.85535246679381,8.02630646780458e-90,-2.84368184670827,1.58684103496538e-77,-2.90892874656827,6.9075118716843e-118,-2.83376277306152,2.87432737638954e-29,DOWN,6,TRUE,6,0.058474307718319851,0.08827189019405024,FALSE,FALSE,,FALSE,,0
ENSG00000150625.16,ENSG00000150625,GPM6A,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-5.6262562698153,1.18148392143681e-90,9.57765794584995e-94,0.174390794242527,-0.307779752619729,5.62329640789843,-5.69732510959971,3.86785186124037e-84,-5.96171064998898,1.07462842461119e-132,-5.74771970457068,1.85410100995917e-93,-5.55967282994366,1.36555106398678e-73,-5.56813104450757,1.92082138647235e-126,-5.0332962225396,1.60253224169497e-26,DOWN,6,TRUE,6,0.096266137269895413,0.59296004727569951,FALSE,FALSE,,FALSE,,0
ENSG00000183090.5,ENSG00000183090,FREM3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-5.31076930739389,1.20538154077088e-90,1.01785241232426e-93,-3.72623782460576,-3.50071793948017,1.05549288914502,-5.32279340285258,8.94305585626228e-83,-5.29740675134248,7.98043944890895e-133,-5.32151200343625,3.26267353870351e-94,-5.31437065176161,2.84994852041511e-76,-5.28510140637781,7.52772695149409e-104,-5.00614380320765,1.52552886187101e-28,DOWN,6,TRUE,6,0.012693325755049667,0.30462550418624001,FALSE,FALSE,,FALSE,,0
ENSG00000072163.19,ENSG00000072163,LIMS2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.04781113397002,1.7101630855468e-90,1.50186584557917e-93,3.82445076965287,3.52121218086057,6.50555119225173,-3.10065213073616,1.19081786625775e-83,-2.95841060513653,1.16625297980225e-108,-2.88111860534097,7.52810718572565e-84,-2.94516585175837,1.33936740166012e-77,-3.03384956522892,4.17068091429036e-121,-2.81894047353523,7.36235455173059e-29,DOWN,6,TRUE,6,0.096022905522569868,0.22887066043478965,FALSE,FALSE,,FALSE,,0
ENSG00000130307.11,ENSG00000130307,USHBP1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.70037547787767,2.25317808756884e-90,2.05484727299732e-93,1.15102121532191,0.918883309477825,3.37342567859252,-2.7454264731577,1.89576408580751e-83,-2.49528335580269,6.37079234343369e-99,-2.53197978651441,4.88858247037086e-78,-2.643342491579,1.70427306593133e-76,-2.74945429529847,1.2312888040325e-114,-2.5002784392458,6.66331636479801e-31,DOWN,6,TRUE,6,0.11271433883096527,0.20509212207497995,FALSE,FALSE,,FALSE,,0
ENSG00000171819.4,ENSG00000171819,ANGPTL7,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-5.22790812827726,3.67896777642157e-90,3.47939936971573e-93,-3.54128723634299,-3.37251659641511,1.15054476266478,-5.28450435895272,1.2857728704255e-82,-5.18009801373021,2.48194972947007e-130,-5.04379662767952,8.76162849857885e-88,-5.14783906051812,2.14729743458178e-74,-5.09811011632962,8.93715027662234e-110,-4.58983483166407,3.17843708049121e-28,DOWN,6,TRUE,6,0.10493353985339038,0.63807329661319034,FALSE,FALSE,,FALSE,,0
ENSG00000168309.16,ENSG00000168309,FAM107A,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-4.87003371510161,2.62122247292491e-89,2.56756913175783e-92,2.9220847896925,2.41944863618055,7.41191503801685,-4.95244525644677,1.29088992921949e-82,-4.92335057900782,4.3964437183711e-121,-4.76232493488759,1.02240732227018e-88,-4.71922800587795,7.18893530510996e-76,-4.85064393340168,6.64576244196269e-116,-4.46525449126909,3.16562977743824e-24,DOWN,6,TRUE,6,0.095060160779589786,0.40477922383252007,FALSE,FALSE,,FALSE,,0
ENSG00000120903.12,ENSG00000120903,CHRNA2,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-4.66059502452441,3.46608903370258e-89,3.51221613899471e-92,-4.62315637136634,-4.00409310254853,-0.443141402984363,-4.69765287586997,8.86250867991912e-82,-4.59891116386972,8.99639264959346e-125,-4.6223693233967,2.86242938573924e-90,-4.61763907745862,9.08272621484347e-73,-4.60403449080598,8.29638276273517e-106,-4.27014783234447,7.05970498871629e-28,DOWN,6,TRUE,6,0.049758240392109965,0.39044719217993951,FALSE,FALSE,,FALSE,,0
ENSG00000101331.15,ENSG00000101331,CCM2L,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-2.78343643510282,3.64865849920009e-89,3.82045576826329e-92,1.46705686741025,1.20818057223585,3.88927080210659,-2.83015919485976,1.93840681948232e-82,-2.69547324555858,9.98222078251351e-111,-2.64885633652478,6.25904247504878e-81,-2.70039904661414,3.19211810346091e-74,-2.8241600449344,1.99927928772514e-119,-2.56129434037125,1.09412360928904e-29,DOWN,6,TRUE,6,0.085500289016460007,0.22214209473156998,FALSE,FALSE,,FALSE,,0
ENSG00000243566.6,ENSG00000243566,UPK3B,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-6.13518524536599,5.83818717644419e-89,6.31027459454887e-92,1.80933951581423,1.2549571729761,7.02160565788097,-6.14674234343823,2.15435104252321e-80,-5.84878914046792,5.91666737053921e-118,-5.95208355644314,1.33062899571176e-81,-6.22046161555505,1.32958305651599e-75,-6.04181285788661,2.9546029873276e-116,-5.8024410033352,6.24414830381988e-28,DOWN,6,TRUE,6,0.13823703820111488,0.33274424203079001,FALSE,FALSE,,FALSE,,0
ENSG00000122679.8,ENSG00000122679,RAMP3,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.34966190667282,9.22845648735765e-89,1.02863968142539e-91,3.47102605169973,3.14574649690052,6.35677154853002,-3.36624386295788,7.86512136451216e-81,-3.23320832561827,1.50264664160849e-110,-3.18955328950527,1.33437992515961e-82,-3.28942015382557,3.30795845565139e-76,-3.28594834085952,1.35399296056106e-106,-3.28569251419374,4.92356534401366e-26,DOWN,6,TRUE,6,0.063841479146190094,0.16010861716755009,FALSE,FALSE,,FALSE,,0
ENSG00000162367.11,ENSG00000162367,TAL1,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.09062187408008,9.92109257621277e-89,1.13935400794175e-91,1.07263154066112,0.787710750938285,3.79115352431736,-3.14077011058819,1.19800229721658e-81,-3.01265026605057,2.36766800576862e-113,-2.96125301663107,5.41013076790864e-87,-3.00090441598096,5.33036428353292e-76,-3.07582519197716,1.39135538195138e-116,-2.86581461244123,4.45594030641599e-31,DOWN,6,TRUE,6,0.083844533064314941,0.2248072616388499,FALSE,FALSE,,FALSE,,0
ENSG00000075914.12,ENSG00000075914,EXOSC7,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,B,canonical_protein_target,QUEUE_A_CANONICAL,-1.94730910850708,1.71072923906969e-88,2.02241178705124e-91,5.05269221329753,4.8629087974968,6.72103970700114,-1.92849799169024,3.40400062861224e-78,-1.89734616890479,3.07271981368857e-99,-1.88044590619752,1.04936673492713e-83,-1.96791346930986,1.23091129628062e-81,-1.95065404813799,7.51171714204551e-114,-1.99684252831958,6.63867564558765e-27,DOWN,6,TRUE,6,0.035068890307640155,0.066863202309559888,FALSE,FALSE,,FALSE,,0
ENSG00000242435.1,ENSG00000242435,UPK3BP1,transcribed_unprocessed_pseudogene,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-3.95449234797308,4.18133517840469e-88,5.08437703244508e-91,-0.276860135249548,-0.577349712101237,3.01736548974994,-3.99386420882252,2.15435104252321e-80,-3.69542865507906,1.62837206342591e-100,-3.82270319391028,3.46368436671576e-75,-4.00073575148034,2.28994030154577e-74,-4.03392301377098,8.18543600365223e-108,-3.8101081511113,6.66331636479801e-31,DOWN,6,TRUE,6,0.1056099099303498,0.25906369289401976,FALSE,FALSE,,FALSE,,0
ENSG00000275612.1,ENSG00000275612,RP11-35J10.6,sense_intronic,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,noncanonical_target_modality,QUEUE_C_NONCANONICAL,-3.72373114240066,1.02215544765691e-87,1.27743536996911e-90,-5.37202988164467,-4.39089417579139,-1.83854590190969,-3.73905085862751,1.02344664100933e-79,-3.78736022695295,2.29994111709037e-124,-3.83104429919359,1.85512829653252e-89,-3.79528974322476,2.51323353835135e-74,-3.71849177608335,6.9934067477515e-111,-3.47370807311168,6.64182062886862e-29,DOWN,6,TRUE,6,0.067593842688194794,0.25002306928897999,FALSE,FALSE,,TRUE,S3;S4,6
ENSG00000263155.5,ENSG00000263155,MYZAP,protein_coding,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,NOT_RETRIEVED,TRUE,TRUE,TRUE,A,canonical_protein_target,QUEUE_A_CANONICAL,-3.66670273867388,3.53407543563713e-87,4.53606926144062e-90,2.23763569547,1.86697758429849,5.59606912091282,-3.70883345106329,3.39388366644296e-80,-3.69573769992632,3.36699677036443e-122,-3.72300195165008,1.20379777559354e-89,-3.68341746476433,1.04407460137665e-75,-3.69368827098311,3.60205239148596e-117,-3.39893117690341,1.32947314086458e-26,DOWN,6,TRUE,6,0.035582836820924779,0.26777156177047035,FALSE,FALSE,,FALSE,,0
