release_candidate_id,partition_strategy_version,partition_id,artifact_role,relative_path,artifact_id,schema_version,profile_count,provenance_link_count,file_size_bytes,sha256,generator_version,storage_reference_status,storage_reference,validation_status
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p00,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p00/profiles.jsonl,ART_075F6AB3B00B204E29803BD6,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,114,0,2168840,72cf638b356bd92973559e743c0ba4d383e07045f9fb0e1b5ded33b716eb8ccb,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p00/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p00,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p00/profile_provenance_links.csv,ART_7B35C0ADE3D52958DC93C708,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,114,3990,2448380,443cb0d6860edcf56dcbede04736a2b3866628b7df2ef3333087d60570ee1051,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p00/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p01,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p01/profiles.jsonl,ART_5A18FA823F9E9E7A82BF660F,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,115,0,2187931,af888671e352ff0027d115c426ecc9a1a4cdbc96681a6c25d976c22725537827,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p01/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p01,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p01/profile_provenance_links.csv,ART_86CBE72EBE6BA976ED40A827,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,115,4025,2469767,51f664aca09da212d64b7667d4a240212cce79dca58cd923d69bbc833358d87e,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p01/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p02,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p02/profiles.jsonl,ART_A3F855B1DC653938431AB35B,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,97,0,1845370,6a3a8aba3bedc1cd94799707d363a7e2bccc07f38f6c0004c63320543ab78b1d,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p02/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p02,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p02/profile_provenance_links.csv,ART_B0C849E1078A0D312A592D61,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,97,3395,2082386,3b75ae5c998004a88e39dc3fb374ed543781d387ed23f1061ad6fe71bc76c0d7,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p02/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p03,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p03/profiles.jsonl,ART_731FF9064D08E30D851422AB,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,103,0,1959651,c44eba1d42ece51548d0fc8ac098f29c8f8737cc926e492cc0cf424947b6d854,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p03/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p03,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p03/profile_provenance_links.csv,ART_D7DB0C8AEB6CE397F959B7C3,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,103,3605,2212388,fa8ad3bc276e965e6240a581dec5eb8d81412cb5a942afb628fea51009bfbb79,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p03/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p04,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p04/profiles.jsonl,ART_58BC89EFAAD7A54F81378BF9,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,120,0,2283005,8acbd771373cd4a0ce77c79b1e37082af0c9f4e3494d956cda60a49eec2492f2,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p04/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p04,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p04/profile_provenance_links.csv,ART_7E6CB032A442CD7AF0C11E33,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,120,4200,2576702,7831fd60971394495a83c44b0154974035fb0ca2baefa1a653a6e267031fcb4a,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p04/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p05,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p05/profiles.jsonl,ART_8731EE84FF3C7579E25D6B67,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,121,0,2302105,a61e857e2e9b5380769918b0c61d8e96fe7f2ebfcbaf2c8ab1f4cb5c0c53f28d,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p05/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p05,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p05/profile_provenance_links.csv,ART_D83D1D726CAE52F9DF7C0E5F,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,121,4235,2599314,89b887170dd6eecce31e708a7f3202f66d8956d05c42f377bbe2606e9a126e83,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p05/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p06,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p06/profiles.jsonl,ART_09CF8BBABAE5DD8BD7FC3196,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,110,0,2092790,d4ab227e34257cf869b59998222cb6c9662af6c208b75e66e8133d074884df48,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p06/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p06,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p06/profile_provenance_links.csv,ART_A7B6D33E9D6E2B8D5D8B34AD,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,110,3850,2361782,fec3b5b37322c76c8eb3a4d79aa895e5682e0633d2fae15e21a8271714099da8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p06/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p07,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p07/profiles.jsonl,ART_603B6C2ECA7E40F5A9E4C7B6,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,108,0,2054694,160b23500b5b82a2bedf69b9725dcbdc83f37625854bbe75ae08e0d6e6aea6c2,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p07/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p07,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p07/profile_provenance_links.csv,ART_FC61CFE7895B3AE3D799BE0A,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,108,3780,2318518,2cbc1fad69fe6c85f0168fc83024845c75cc51485295cc904c1edc65df974fed,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p07/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p08,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p08/profiles.jsonl,ART_8E7DC0F439950B4CFCF30B41,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,114,0,2168883,f5d8faf529323c210f7e0e3123ec1f17301e86daf3740b48150a7848a16084b0,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p08/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p08,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p08/profile_provenance_links.csv,ART_7AB8B31D2523993A4715A8C5,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,114,3990,2447785,06e724c0bfce50d96c56c19e0b940ca425a1090d3e7a039abb86d80eba0e4fee,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p08/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p09,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p09/profiles.jsonl,ART_9074463BAD431229DE13DA29,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,96,0,1826457,84a69c877dabdabda10fe4cf9aee351c8b243ac1d01c6248aaa21d62e7b08390,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p09/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p09,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p09/profile_provenance_links.csv,ART_445669D27D5F9531BEEA87D9,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,96,3360,2061664,bea69772923e2e038c50b6d05adb2c4b215555def3b9244f960d5f859d0d042e,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p09/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0a,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p0a/profiles.jsonl,ART_AC205A4D02EAE631733DD25F,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,106,0,2016729,391511c408e922373133e7f3c0ef9c7ad987f2eaf6d06e266ee29063be4579be,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p0a/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0a,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p0a/profile_provenance_links.csv,ART_22287A9F0DBD39345B5A9713,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,106,3710,2276584,514fc46574149abb48d51ae222cff3366b0ca50901519ed31a19c052031a8371,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p0a/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0b,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p0b/profiles.jsonl,ART_E73EC57E863C4ED96A456CAE,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,117,0,2225870,54fe9471997bbc4fbb80da6be27a36463fdd3563ed48a7a48daf60e3454e11f8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p0b/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0b,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p0b/profile_provenance_links.csv,ART_2DA6E275F99FE7D5AA07795B,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,117,4095,2511316,43d008191983df6047188b5acd6740ac7ac9463da35c65711091ae74acd11b1a,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p0b/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0c,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p0c/profiles.jsonl,ART_A5F225C348D76CEFB2DCF3C9,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,123,0,2340142,ca05ca27341aa1961a63c0e87711387cf5171bca8eef7ba80ec8f9450bf5a3dc,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p0c/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0c,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p0c/profile_provenance_links.csv,ART_5B2B02C27F0514F8E6FCC2AE,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,123,4305,2641528,19af882c4c9e5043ba3529418346261652442e9e659588f42b8b9fd2ab43f32b,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p0c/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0d,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p0d/profiles.jsonl,ART_650397DE4FF0550CDEECA526,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,131,0,2492355,2efd5f2753364e93944dcacbfef00cb499c617a2d55e0e319adf3ce44b3eedc8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p0d/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0d,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p0d/profile_provenance_links.csv,ART_074A98724ECB52A3F5A17363,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,131,4585,2813744,33647bb06c38037cc3630b8fa881e49c86cb3341d2ea15aba1f95b67970cfcbe,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p0d/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0e,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p0e/profiles.jsonl,ART_DA226CABFE6B9A55DD61071B,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,120,0,2282997,5256dcbadfca4e4563a8e61b2d2115afeb0ceab41eb861ea533d9fc05ce9415e,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p0e/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0e,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p0e/profile_provenance_links.csv,ART_900A0710522442DDBDE45689,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,120,4200,2576387,7ac79bb5bdd14175612c5d0e02529498cb0687897eae0f76a0e9043345ca499f,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p0e/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0f,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p0f/profiles.jsonl,ART_9A2945564A2692B94856C9BD,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,125,0,2378170,07147e7e594f56e9da64fcb212baf3ff42b9668f42fea3a3caf3dab3fd27c532,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p0f/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p0f,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p0f/profile_provenance_links.csv,ART_DE173642C0A13D7A0AF4DA8E,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,125,4375,2683812,574122eb59cf74b543832c34f462f845b85c7fcbc5e8771172322b8700018381,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p0f/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p10,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p10/profiles.jsonl,ART_9D4490A130220D9E89BDA101,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,105,0,1997690,773263388d95c17d7d23ac2aceca85160294fb1c5da9485e18b60079658a4e03,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p10/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p10,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p10/profile_provenance_links.csv,ART_F69B124E05DB852992ED39A5,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,105,3675,2255162,e9fe7f8fa5bdd8d87a67e9750246d1619f430e0245ffaf4118c7f8e284cf1426,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p10/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p11,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p11/profiles.jsonl,ART_6D6C1E4FD58667EDA009CFBF,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,109,0,2073759,7f97ea58bb2a937992760016002dd663ba1b4d0d85aaf75f2b22b05fbc055e42,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p11/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p11,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p11/profile_provenance_links.csv,ART_353FE90B44C6A15E9141ED0A,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,109,3815,2340710,a7a775777f1c4b30d45f42d4f992b39c18b2b7cb5d0ceda80ccd5acc6290c57f,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p11/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p12,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p12/profiles.jsonl,ART_657F97A7A4EFB972E79AA694,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,99,0,1883477,832d26bd0aef0f7e1cf06deebce268b2b9efb1a8497b6622e3c9b2aa220723fb,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p12/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p12,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p12/profile_provenance_links.csv,ART_A8773F0ABE7A043410366B65,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,99,3465,2126350,ba86a5cbca915ca170594ea6ecc01329dc05aca8f7afd5ab793184c2c311672d,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p12/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p13,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p13/profiles.jsonl,ART_1CBCC74CD013DAF64DB9FE28,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,102,0,1940635,8d3fc9907c2b4815b7f8948530751ffb4b306759dd8fe2fef50d18df0cb8def5,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p13/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p13,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p13/profile_provenance_links.csv,ART_3C96FC0E2C68D945F84967D8,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,102,3570,2190441,02a9148589ad93d856f2bb4b1c5eefbf0c85368986a226c4b612d4638cd00970,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p13/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p14,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p14/profiles.jsonl,ART_24419B9247CB3EA821FC9A71,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,109,0,2073654,e06b08c4825fdca71f380f0cd23f7d5be2fba4cd4d927c0d44a221629f44c6fb,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p14/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p14,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p14/profile_provenance_links.csv,ART_CE4AD0913144462E62A85B42,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,109,3815,2339870,acf9a07dcbc7de2783ec077617cef24d856bbf79fe6eae58d6ea6d766e5f258e,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p14/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p15,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p15/profiles.jsonl,ART_41C3C90F71B3216E443185A3,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,126,0,2397151,056036ab8361a2f70b4d37e4ee6b760befc7e4efde7621b8212c60124b95feef,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p15/profiles.jsonl,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p15,PROVENANCE_LINKS,outputs/profile_release_candidate_v0.1/provenance/p15/profile_provenance_links.csv,ART_58617CCBE3B2931A477F3E48,PROFILE_PROVENANCE_LINK_SCHEMA_V0.1,126,4410,2704569,d002e208af05a4d80c19d328ff2be32cced6ce3b6c751654bc4a191ff42705e8,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/provenance/p15/profile_provenance_links.csv,PASS
PRC_5A13C5055A54AF794EDD0898,ENSEMBL_SHA256_PREFIX_2_V0.1,p16,PROFILE_PAYLOAD,outputs/profile_release_candidate_v0.1/profiles/p16/profiles.jsonl,ART_0CC1A8F542E2913CED62BBF1,TARGET_EVIDENCE_PROFILE_FULL_SCHEMA_V0.1,117,0,2225957,370b5daef243ead00c82e36958f725cdec0a76891bc14d21db88711980855a6a,FULL_PROFILE_MATERIALIZER_V0.1,PENDING_EXTERNALIZATION,LOCAL_RELEASE_CANDIDATE_ONLY::outputs/profile_release_candidate_v0.1/profiles/p16/profiles.jsonl,PASS
