EnsemblID,component_id,component_version,component_record_or_profile_id,feature_id,feature_name,claim_id,evidence_record_id,source_id,source_version,snapshot_id,artifact_id,artifact_sha256,dependency_id,dependency_level,dependency_relationship_types,extraction_rule_id,extractor_version,missingness_status,source_dataset,source_record_id,raw_record_id,claim_resolution_status,evidence_record_resolution_status,provenance_origin_path,presentation_disclaimer
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_3C38E138B59C75921FF1283F,transcriptomic_record_available,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_TRANSCRIPT_RECORD_AVAILABLE_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_3C38E138B59C75921FF1283F,transcriptomic_record_available,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_TRANSCRIPT_RECORD_AVAILABLE_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_9AFC7A56C59145B76A2658C7,primary_DE_result_available,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_PRIMARY_RESULT_AVAILABLE_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_548F8C3816774DCCEF7570EF,sensitivity_results_available,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_SENSITIVITY_RESULTS_AVAILABLE_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_1B6D9E72CEAD05F498B8A765,effect_direction_observed,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_PRIMARY_EFFECT_DIRECTION_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_98080A170A66ED9B5B4A9442,fdr_threshold_version,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_FDR_THRESHOLD_VERSION_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_1FDE9A44E6DBD303ABC518ED,fdr_pass_status,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_FDR_PASS_STATUS_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_6FC86F75AC1BC80EDC2E6B96,effect_threshold_version,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_EFFECT_THRESHOLD_VERSION_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_161B34461051AFB8D99ECEC7,effect_threshold_status,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_EFFECT_THRESHOLD_STATUS_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_514EE31B51E76252145191DD,sensitivity_model_count_available,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_SENSITIVITY_MODEL_COUNT_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_3956DE4B23C204899F77A48D,sensitivity_direction_pattern,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,TXR_SENSITIVITY_DIRECTION_PATTERN_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_DEB3864E845651E1866FE67C,sensitivity_consistency_category,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_SENSITIVITY_CONSISTENCY_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_DEB3864E845651E1866FE67C,sensitivity_consistency_category,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_SENSITIVITY_CONSISTENCY_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_A1C098C6A2B56E01DBBF27E2,identity_conflict_count,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_IDENTITY_CONFLICT_COUNT_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_A1C098C6A2B56E01DBBF27E2,identity_conflict_count,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_IDENTITY_CONFLICT_COUNT_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_5A452EBCC6C1D4D3A42BD6D1,provenance_complete,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_PROVENANCE_COMPLETE_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_5A452EBCC6C1D4D3A42BD6D1,provenance_complete,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_PROVENANCE_COMPLETE_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_790F0FF23834B81002E45A1D,transcript_conflict_count,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_TRANSCRIPT_CONFLICT_COUNT_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_790F0FF23834B81002E45A1D,transcript_conflict_count,CLM_645310436BB08D3DBBFD1C6A,REC_1FDB3CAEC78761B6CDAC13A2,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_TRANSCRIPT_CONFLICT_COUNT_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_PRIMARY,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
ENSG00000099953.9,COMP_TRANSCRIPTOMIC_EVIDENCE,COMP_TRANSCRIPTOMIC_EVIDENCE_V0.1,PRF_246FFF2A7A858BCB9C531CB2,FTR_66A2B2C425B0F847C9F9F110,transcript_qualifying_record_count,CLM_645310436BB08D3DBBFD1C6A,REC_0EECFF585907F97C3C1A314E,SRC_PROJECT_DE_ROBUSTNESS,PRIMARY_S0_AND_SENSITIVITY_S1-S6_V0.1,TASK026_TRANSCRIPTOMIC_FEATURES_SHA256_4014469439ff14d27c451a356cf7711daa7a5331c58326eced2cf96edb298844,ART_TASK012_INTEGRATED_TARGET_REGISTRY,0587fc6901267b18c8144644571f89ac2cc46053b57ea5def4093795fdbc4c26,DEP_9DBAB5AB013392BCF63FF3EC,DEPENDENT,SHARED_DATASET,TXR_TRANSCRIPT_QUALIFYING_RECORD_COUNT_V0_1,TRANSCRIPTOMIC_FEATURE_EXTRACTOR_V0.1,OBSERVED,TASK012_INTEGRATED_TARGET_REGISTRY,TASK012::ENSG00000099953.9::TRANSCRIPT_ROBUSTNESS,NOT_APPLICABLE,RESOLVED_TASK014_CLAIM_REGISTRY,RESOLVED_TASK014_RECORD_REGISTRY,outputs/profile_release_candidate_v0.1/provenance/p16/profile_provenance_links.csv,"MMP11 is used as an illustrative biological worked example for scientific communication. Its inclusion is not the result of a project-level therapeutic target ranking, scoring, or recommendation procedure."
